original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
2501,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3964,.,&ajá .,%mor:,0,,,,0,0,0,,,,,
2502,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,3965,.,le va a hacer esto .%mor: pro:ind|le=him v|i-3S&PRES=go aprep|a=to inf|hace-INF=do pro:dem|esto=this_one .,%mor:,0,,,,0,0,0,,,,,
2503,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,3965,v|i-3s&pres=go,le va a hacer esto .%mor: pro:ind|le=him v|i-3S&PRES=go aprep|a=to inf|hace-INF=do pro:dem|esto=this_one .,%svd:,ir,0,,0?,3,s,pres,,,,unclear reference,
2504,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3968,?,"nada más que sabes que aquí, mira, porque qué crees ?%mor: pro:indef|nada=nothing adv|más=more conj|que=that v|sabe-2S&PRES=know pro:rel|que=that adv|aquí=here cm|cm co|mira=look cm|cm conj|porque=because pro:int|qué=what v|cree-2S&PRES=believe ?",%mor:,0,,,,0,0,0,,,,,
2505,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3968,v|sabe-2S&PRES=know,"nada más que sabes que aquí, mira, porque qué crees ?%mor: pro:indef|nada=nothing adv|más=more conj|que=that v|sabe-2S&PRES=know pro:rel|que=that adv|aquí=here cm|cm co|mira=look cm|cm conj|porque=because pro:int|qué=what v|cree-2S&PRES=believe ?",%svd:,saber,0,,1,2,S,PRES,,,,,
2506,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3968,v|cree-2s&pres=believe,"nada más que sabes que aquí, mira, porque qué crees ?%mor: pro:indef|nada=nothing adv|más=more conj|que=that v|sabe-2S&PRES=know pro:rel|que=that adv|aquí=here cm|cm co|mira=look cm|cm conj|porque=because pro:int|qué=what v|cree-2S&PRES=believe ?",%svd:,creer,na,na,na,na,na,na,na,na,na,frozen,
2507,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3972,.,"que si tú la haces aquí, se puede ensuciar aquí .%mor: prep|que=than conj|si=if pro:sub|tú=you det:art|el&f&SG=the v|hace-2S&PRES=do adv|aquí=here cm|cm pro:refl|se=itself v|pode-3S&PRES=can inf|ensucia-INF=dirty adv|aquí=here .",%mor:,0,,,,0,0,0,,,,,
2508,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3972,v|hace-2s&pres=do,"que si tú la haces aquí, se puede ensuciar aquí .%mor: prep|que=than conj|si=if pro:sub|tú=you det:art|el&f&SG=the v|hace-2S&PRES=do adv|aquí=here cm|cm pro:refl|se=itself v|pode-3S&PRES=can inf|ensucia-INF=dirty adv|aquí=here .",%svd:,hacer,1,,1,2,s,pres,,same,,,
2509,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3972,v|pode-3s&pres=can,"que si tú la haces aquí, se puede ensuciar aquí .%mor: prep|que=than conj|si=if pro:sub|tú=you det:art|el&f&SG=the v|hace-2S&PRES=do adv|aquí=here cm|cm pro:refl|se=itself v|pode-3S&PRES=can inf|ensucia-INF=dirty adv|aquí=here .",%svd:,poder,0,,0,3,s,pres,,,,,
2510,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,3976,.,"xxx, no la pisé .%mor: cm|cm co|no=no det:art|el&f&SG=the v|pisa-1S&PRET=press .",%mor:,0,,,,0,0,0,,,,,
2511,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,3976,v|pisa-1s&pret=press,"xxx, no la pisé .%mor: cm|cm co|no=no det:art|el&f&SG=the v|pisa-1S&PRET=press .",%svd:,pisar,0,,1,1,s,pret,,,,,
2512,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3978,?,no la pisaste ?%mor: adv|no=no det:art|el&f&SG=the v|pisa-2S&PRET=press ?,%mor:,0,,,,0,0,0,,,,,
2513,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3978,v|pisa-2s&pret=press,no la pisaste ?%mor: adv|no=no det:art|el&f&SG=the v|pisa-2S&PRET=press ?,%svd:,pisar,0,,1,2,s,pret,,,,,
2514,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3980,.,"&ah bueno, está limpia todavía .%mor: co|bueno=good cm|cm imp|esta-2S&IMP=be imp|limpia-2S&IMP=clean adv|todavía=still .",%mor:,0,,,,0,0,0,,,,,
2515,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3980,cop|esta-3S&PRES=be,"&ah bueno, está limpia todavía .%mor: co|bueno=good cm|cm cop|esta-3S&PRES=be imp|limpia-2S&IMP=clean adv|todavía=still .",%svd:,estar,0,,0,3,S,PRES,,,,,
2516,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3983,?,qué vas a envolver ?%mor: pro:int|qué=what v|i-2S&PRES=go aprep|a=to inf|envolve-INF=wrap ?,%mor:,0,,,,0,0,0,,,,,
2517,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3983,v|i-2s&pres=go,qué vas a envolver ?%mor: pro:int|qué=what v|i-2S&PRES=go aprep|a=to inf|envolve-INF=wrap ?,%svd:,ir,0,,1,2,s,pres,,switch,,,
2518,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3985,?,vas a envolver ese cubo ?%mor: v|i-2S&PRES=go aprep|a=to inf|envolve-INF=wrap det:dem|ese=that n|cubo&m=tub ?,%mor:,0,,,,0,0,0,,,,,
2519,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3985,v|i-2s&pres=go,vas a envolver ese cubo ?%mor: v|i-2S&PRES=go aprep|a=to inf|envolve-INF=wrap det:dem|ese=that n|cubo&m=tub ?,%svd:,ir,0,,1,2,s,pres,,same,,,
2520,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,3988,.,no me vayas a llevar mi plastilina si es mía .%mor: adv|no=no pro:obj|me=me v|i-2S&SUB&PRES=go aprep|a=to inf|lleva-INF=carry det:poss|mi=my n|plastilina&f=plasticine conj|si=if cop|se-3S&PRES=be pro:poss|mío-f=mine .,%mor:,0,,,,0,0,0,,,,,
2521,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,3988,v|i-2s&sub&pres=go,no me vayas a llevar mi plastilina si es mía .%mor: adv|no=no pro:obj|me=me v|i-2S&SUB&PRES=go aprep|a=to inf|lleva-INF=carry det:poss|mi=my n|plastilina&f=plasticine conj|si=if cop|se-3S&PRES=be pro:poss|mío-f=mine .,%svd:,ir,na,na,na,na,na,na,na,na,na,imperative,
2522,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,3988,cop|se-3s&pres=be,no me vayas a llevar mi plastilina si es mía .%mor: adv|no=no pro:obj|me=me v|i-2S&SUB&PRES=go aprep|a=to inf|lleva-INF=carry det:poss|mi=my n|plastilina&f=plasticine conj|si=if cop|se-3S&PRES=be pro:poss|mío-f=mine .,%svd:,ser,0,,0,3,s,pres,,,,,
2523,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3992,.,"+< no, no te la voy a desbaratar .%mor: co|no=no cm|cm co|no=no pro:obj|te=you pro:obj|la&f=she v|i-1S&PRES=go aprep|a=to inf|desbarata-INF=pull_apart .",%mor:,0,,,,0,0,0,,,,,
2524,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3992,v|i-1s&pres=go,"+< no, no te la voy a desbaratar .%mor: co|no=no cm|cm co|no=no pro:obj|te=you pro:obj|la&f=she v|i-1S&PRES=go aprep|a=to inf|desbarata-INF=pull_apart .",%svd:,ir,0,,1,1,s,pres,,,,,
2525,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3995,!,"&h, &oy, qué fuerzas tantos tienes !%mor: cm|cm cm|cm pro:int|qué=what n|fuerza&f-PL=force adj|tanto-m-PL=so_much v|tene-2S&PRES=have !",%mor:,0,,,,0,0,0,,,,,
2526,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3995,v|tene-2s&pres=have,"&h, &oy, qué fuerzas tantos tienes !%mor: cm|cm cm|cm pro:int|qué=what n|fuerza&f-PL=force adj|tanto-m-PL=so_much v|tene-2S&PRES=have !",%svd:,tener,0,,1,2,s,pres,,switch,,,
2527,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3998,?,por qué tienes tanta fuerza ?%mor: prep|por=for pro:int|qué=what v|tene-2S&PRES=have det:indef|tanto-f=so_much n|fuerza&f=force ?,%mor:,0,,,,0,0,0,,,,,
2528,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3998,v|tene-2s&pres=have,por qué tienes tanta fuerza ?%mor: prep|por=for pro:int|qué=what v|tene-2S&PRES=have det:indef|tanto-f=so_much n|fuerza&f=force ?,%svd:,tener,0,,1,2,s,pres,same,same,,,
2529,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4001,?,&m ?,%mor:,0,,,,0,0,0,,,,,
2530,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4002,.,"mira, mientras tú haces un muñeco con la plastilina, yo voy a hacer una pirámide .%mor: co|mira=look cm|cm adv|mientras=while pro:sub|tú=you v|hace-2S&PRES=do det:art|un&m=one n|muñeco-m=doll prep|con=with det:art|el&f&SG=the n|plastilina&f=plasticine cm|cm pro:sub|yo=I v|i-1S&PRES=go aprep|a=to inf|hace-INF=do det:art|un-f=one n|pirámide&f=pyramid .",%mor:,0,,,,0,0,0,,,,,
2531,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4002,v|hace-2s&pres=do,"mira, mientras tú haces un muñeco con la plastilina, yo voy a hacer una pirámide .%mor: co|mira=look cm|cm adv|mientras=while pro:sub|tú=you v|hace-2S&PRES=do det:art|un&m=one n|muñeco-m=doll prep|con=with det:art|el&f&SG=the n|plastilina&f=plasticine cm|cm pro:sub|yo=I v|i-1S&PRES=go aprep|a=to inf|hace-INF=do det:art|un-f=one n|pirámide&f=pyramid .",%svd:,hacer,1,,1,2,s,pres,,same,,,
2532,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4002,v|i-1s&pres=go,"mira, mientras tú haces un muñeco con la plastilina, yo voy a hacer una pirámide .%mor: co|mira=look cm|cm adv|mientras=while pro:sub|tú=you v|hace-2S&PRES=do det:art|un&m=one n|muñeco-m=doll prep|con=with det:art|el&f&SG=the n|plastilina&f=plasticine cm|cm pro:sub|yo=I v|i-1S&PRES=go aprep|a=to inf|hace-INF=do det:art|un-f=one n|pirámide&f=pyramid .",%svd:,ir,1,,1,1,s,pres,switch,switch,,,
2533,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4009,+/.,ahorita que tú estás distrae +/.%mor: adv|ahora-DIM=now pro:rel|que=that pro:sub|tú=you cop|esta-2S&PRES=be v|distrae-3S&PRES=distract +/.,%mor:,0,,,,0,0,0,,,,,
2534,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4009,cop|esta-2s&pres=be,ahorita que tú estás distrae +/.%mor: adv|ahora-DIM=now pro:rel|que=that pro:sub|tú=you cop|esta-2S&PRES=be v|distrae-3S&PRES=distract +/.,%svd:,estar,1,,1,2,s,pres,,same,,,
2535,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4009,v|distrae-3s&pres=distract,ahorita que tú estás distrae +/.%mor: adv|ahora-DIM=now pro:rel|que=that pro:sub|tú=you cop|esta-2S&PRES=be v|distrae-3S&PRES=distract +/.,%svd:,distraer,na,na,na,na,na,na,na,na,na,tag error,
2536,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4012,!,+< yo hicí [: hice] una tortuga !%mor: pro:sub|yo=I v|hace-1S&PRET=do det:art|un-f=one n|tortuga&m=tortoise !,%mor:,0,,,,0,0,0,,,,,
2537,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4012,v|hace-1s&pret=do,+< yo hicí [: hice] una tortuga !%mor: pro:sub|yo=I v|hace-1S&PRET=do det:art|un-f=one n|tortuga&m=tortoise !,%svd:,hacer,1,,1,1,s,pret,,,,,
2538,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4015,+/.,"&a , hiciste una tortu(ga) +/.%mor: cm|cm v|hace-2S&PRET=do det:art|un-f=one n|tortuga&m=tortoise +/.",%mor:,0,,,,0,0,0,,,,,
2539,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4015,v|hace-2s&pret=do,"&a , hiciste una tortu(ga) +/.%mor: cm|cm v|hace-2S&PRET=do det:art|un-f=one n|tortuga&m=tortoise +/.",%svd:,hacer,0,,1,2,s,pret,,,,,
2540,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4017,.,mira .%mor: co|mira=look .,%mor:,0,,,,0,0,0,,,,,
2541,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4019,!,"a_ver, &oy !%mor: co|a_ver=lets_see cm|cm !",%mor:,0,,,,0,0,0,,,,,
2542,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4021,.,"de veras, sí .%mor: prep|de=of n|vera&f-PL=side cm|cm co|sí=yes .",%mor:,0,,,,0,0,0,,,,,
2543,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4023,.,+< toma .%mor: imp|toma-2S&IMP=take .,%mor:,0,,,,0,0,0,,,,,
2544,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4025,.,a_ver .%mor: co|a_ver=lets_see .,%mor:,0,,,,0,0,0,,,,,
2545,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4027,.,"mira, mira .%mor: co|mira=look cm|cm co|mira=look .",%mor:,0,,,,0,0,0,,,,,
2546,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4029,?,+< esa qué es ?%mor: det:dem|ese-f=that pro:int|qué=what cop|se-3S&PRES=be ?,%mor:,0,,,,0,0,0,,,,,
2547,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4029,cop|se-3s&pres=be,+< esa qué es ?%mor: det:dem|ese-f=that pro:int|qué=what cop|se-3S&PRES=be ?,%svd:,ser,DP-dem,,1,3,s,pres,,,,,
2548,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4031,!,otra tortuga !%mor: det:indef|otro-f=other n|tortuga&m=tortoise !,%mor:,0,,,,0,0,0,,,,,
2549,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4033,.,esta me falta .%mor: det:dem|este-f=this pro:obj|me=me v|falta-3S&PRES=be_lacking .,%mor:,0,,,,0,0,0,,,,,
2550,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4033,v|falta-3s&pres=be_lacking,esta me falta .%mor: det:dem|este-f=this pro:obj|me=me v|falta-3S&PRES=be_lacking .,%svd:,faltar,DP-dem,,0,3,s,pres,,,,,
2551,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4035,.,"&a , esa te falta todavía .%mor: cm|cm det:dem|ese-f=that pro:obj|te=you v|falta-3S&PRES=be_lacking adv|todavía=still .",%mor:,0,,,,0,0,0,,,,,
2552,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4035,v|falta-3s&pres=be_lacking,"&a , esa te falta todavía .%mor: cm|cm det:dem|ese-f=that pro:obj|te=you v|falta-3S&PRES=be_lacking adv|todavía=still .",%svd:,faltar,DP-dem,,0,3,s,pres,,,,,
2553,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4038,!,"+< ya, mira, &pa !%mor: adv|ya=already cm|cm co|mira=look cm|cm !",%mor:,0,,,,0,0,0,,,,,
2554,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4040,!,"&oh , &wow !%mor: cm|cm !",%mor:,0,,,,0,0,0,,,,,
2555,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4042,?,"esa cuando, esa también nos la vamos a llevar a Cancún, sabes para qué ?%mor: det:dem|ese-f=that pro:rel|cuando=when cm|cm det:dem|ese-f=that adv|también=also pro:obj|nos=us pro:obj|la&f=she v|i-1P&PRES=go aprep|a=to inf|lleva-INF=carry aprep|a=to n:prop|Cancún cm|cm v|sabe-2S&PRES=know prep|para=for pro:int|qué=what ?",%mor:,0,,,,0,0,0,,,,,
2556,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4042,v|i-1p&pres=go,"esa cuando, esa también nos la vamos a llevar a Cancún, sabes para qué ?%mor: det:dem|ese-f=that pro:rel|cuando=when cm|cm det:dem|ese-f=that adv|también=also pro:obj|nos=us pro:obj|la&f=she v|i-1P&PRES=go aprep|a=to inf|lleva-INF=carry aprep|a=to n:prop|Cancún cm|cm v|sabe-2S&PRES=know prep|para=for pro:int|qué=what ?",%svd:,ir,0,,1,1,p,pres,,,,,
2557,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4042,v|sabe-2S&PRES=know,"esa cuando, esa también nos la vamos a llevar a Cancún, sabes para qué ?%mor: det:dem|ese-f=that pro:rel|cuando=when cm|cm det:dem|ese-f=that adv|también=also pro:obj|nos=us pro:obj|la&f=she v|i-1P&PRES=go aprep|a=to inf|lleva-INF=carry aprep|a=to n:prop|Cancún cm|cm v|sabe-2S&PRES=know prep|para=for pro:int|qué=what ?",%svd:,saber,0,,1,2,S,PRES,switch,switch,,,
2558,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4048,?,"para echarla en el mar, te parece ?%mor: prep|para=for inf|echa-INF~pro:clit|OBJ&f=throw prep|en=in det:art|el&m&SG=the n|mar&f=sea cm|cm pro:obj|te=you v|parece-3S&PRES=seem ?",%mor:,0,,,,0,0,0,,,,,
2559,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4048,v|parece-3s&pres=seem,"para echarla en el mar, te parece ?%mor: prep|para=for inf|echa-INF~pro:clit|OBJ&f=throw prep|en=in det:art|el&m&SG=the n|mar&f=sea cm|cm pro:obj|te=you v|parece-3S&PRES=seem ?",%svd:,parecer,na,na,na,na,na,na,na,na,na,gustar-type,
2560,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4052,.,"+< uno, dos, tres .%mor: pro:indef|uno=one cm|cm det:num|dos=two cm|cm det:num|tres=three .",%mor:,0,,,,0,0,0,,,,,
2561,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4052,.,"+< uno, dos, tres .%com: sound of pieces falling down .",%com:,0,,,,0,0,0,,,,,
2562,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4055,.,"&ay , &ay &ay &ay &ay &ay &ay , cuidado con la mesa, no te vayas a pegar .%mor: cm|cm cm|cm n|cuidado&m=care prep|con=with det:art|el&f&SG=the n|mesa&f=table cm|cm co|no=no pro:obj|te=you v|i-2S&SUB&PRES=go aprep|a=to inf|pega-INF=hit_adhere .",%mor:,0,,,,0,0,0,,,,,
2563,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4055,v|i-2s&sub&pres=go,"&ay , &ay &ay &ay &ay &ay &ay , cuidado con la mesa, no te vayas a pegar .%mor: cm|cm cm|cm n|cuidado&m=care prep|con=with det:art|el&f&SG=the n|mesa&f=table cm|cm co|no=no pro:obj|te=you v|i-2S&SUB&PRES=go aprep|a=to inf|pega-INF=hit_adhere .",%svd:,ir,na,na,na,na,na,na,na,na,na,imperative,
2564,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4060,.,&ay ya me pegué .%mor: adv|ya=already pro:obj|me=me v|pega-1S&PRET=hit_adhere .,%mor:,0,,,,0,0,0,,,,,
2565,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4060,v|pega-1s&pret=hit_adhere,&ay ya me pegué .%mor: adv|ya=already pro:obj|me=me v|pega-1S&PRET=hit_adhere .,%svd:,pegar,0,,1,1,s,pret,,,,,
2566,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4062,.,+< ten cuidado .%mor: imp|tene-2S&IMP=have n|cuidado&m=care .,%mor:,0,,,,0,0,0,,,,,
2567,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,CHI,.,.,02;11,.,Target_Child,.,.,4064,?,qué ?%mor: pro:int|qué=what ?,%mor:,0,,,,0,0,0,,,,,
2568,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4066,.,"+< ten cuidado, ten cuidado .%mor: imp|tene-2S&IMP=have n|cuidado&m=care cm|cm imp|tene-2S&IMP=have n|cuidado&m=care .",%mor:,0,,,,0,0,0,,,,,
2569,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4069,?,aquí ?%mor: adv|aquí=here ?,%mor:,0,,,,0,0,0,,,,,
2570,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4071,.,"mira, quieres que la, mientras tú haces tu tortuga yo te voy a hacer la pirámide otra vez, pero esta vez no se va a caer .%mor: co|mira=look cm|cm v|quere-2S&PRES=want prep|que=than det:art|el&f&SG=the cm|cm adv|mientras=while pro:sub|tú=you v|hace-2S&PRES=do det:poss|tu=your n|tortuga&m=tortoise pro:sub|yo=I pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|hace-INF=do det:art|el&f&SG=the n|pirámide&f=pyramid det:indef|otro-f=other n|vez&f=turn cm|cm conj|pero=but det:dem|este-f=this n|vez&f=turn adv|no=no pro:refl|se=itself v|i-3S&PRES=go aprep|a=to inf|cae-INF=fall .",%mor:,0,,,,0,0,0,,,,,
2571,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4071,v|quere-2s&pres=want,"mira, quieres que la, mientras tú haces tu tortuga yo te voy a hacer la pirámide otra vez, pero esta vez no se va a caer .%mor: co|mira=look cm|cm v|quere-2S&PRES=want prep|que=than det:art|el&f&SG=the cm|cm adv|mientras=while pro:sub|tú=you v|hace-2S&PRES=do det:poss|tu=your n|tortuga&m=tortoise pro:sub|yo=I pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|hace-INF=do det:art|el&f&SG=the n|pirámide&f=pyramid det:indef|otro-f=other n|vez&f=turn cm|cm conj|pero=but det:dem|este-f=this n|vez&f=turn adv|no=no pro:refl|se=itself v|i-3S&PRES=go aprep|a=to inf|cae-INF=fall .",%svd:,querer,0,,1,2,s,pres,,same,,,
2572,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4071,v|hace-2s&pres=do,"mira, quieres que la, mientras tú haces tu tortuga yo te voy a hacer la pirámide otra vez, pero esta vez no se va a caer .%mor: co|mira=look cm|cm v|quere-2S&PRES=want prep|que=than det:art|el&f&SG=the cm|cm adv|mientras=while pro:sub|tú=you v|hace-2S&PRES=do det:poss|tu=your n|tortuga&m=tortoise pro:sub|yo=I pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|hace-INF=do det:art|el&f&SG=the n|pirámide&f=pyramid det:indef|otro-f=other n|vez&f=turn cm|cm conj|pero=but det:dem|este-f=this n|vez&f=turn adv|no=no pro:refl|se=itself v|i-3S&PRES=go aprep|a=to inf|cae-INF=fall .",%svd:,hacer,1,,1,2,s,pres,same,same,,,
2573,JGAV-2008-08-05-MV-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,4071,v|i-1s&pres=go,"mira, quieres que la, mientras tú haces tu tortuga yo te voy a hacer la pirámide otra vez, pero esta vez no se va a caer .%mor: co|mira=look cm|cm v|quere-2S&PRES=want prep|que=than det:art|el&f&SG=the cm|cm adv|mientras=while pro:sub|tú=you v|hace-2S&PRES=do det:poss|tu=your n|tortuga&m=tortoise pro:sub|yo=I pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|hace-INF=do det:art|el&f&SG=the n|pirámide&f=pyramid det:indef|otro-f=other n|vez&f=turn cm|cm conj|pero=but det:dem|este-f=this n|vez&f=turn adv|no=no pro:refl|se=itself v|i-3S&PRES=go aprep|a=to inf|cae-INF=fall .",%svd:,ir,1,,1,1,s,pres,switch,switch,,,
