original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
212,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,331,v|habe-1s&pres=have,"ah, sabes cuál no he visto ?%mor: co|ah cm|cm co|sabes=you_know pro:int|cuál=which adv|no=no v|habe-1S&PRES=have part|ve-PPART-m=see ?",%svd:,haber,0,,1,1,s,pres,switch,switch,0,,
213,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,331,v|sabe-2S&PRES=know,"ah, sabes cuál no he visto ?%mor: co|ah cm|cm co|sabes=you_know pro:int|cuál=which adv|no=no v|habe-1S&PRES=have part|ve-PPART-m=see ?",%svd:,saber,0,,1,2,S,PRES,,switch,0,tag error,
214,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,334,part|ve-ppart-m=see,cuál no has visto ?%mor: pro:int|cuál=which adv|no=no aux|habe-2S&PRES=have part|ve-PPART-m=see ?,%mor:,0,,,,0,0,0,,,,,
215,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,334,aux|habe-2s&pres=have,cuál no has visto ?%mor: pro:int|cuál=which adv|no=no aux|habe-2S&PRES=have part|ve-PPART-m=see ?,%svd:,haber,0,,1,2,s,pres,,,,,
216,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,337,v|ve-1p&pres=see,"no, no la vemos .%mor: co|no=no cm|cm co|no=no pro:obj|la&f=she v|ve-1P&PRES=see .",%mor:,0,,,,0,0,0,,,,,
217,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,337,v|ve-1p&pres=see,"no, no la vemos .%mor: co|no=no cm|cm co|no=no pro:obj|la&f=she v|ve-1P&PRES=see .",%svd:,ver,0,,1,1,p,pres,,,0,,
218,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,339,n|tesoro&m=treasure,"no, no hemos visto la, la isla del tesoro !%mor: co|no=no cm|cm co|no=no aux|habe-1P&PRES=have part|ve-PPART-m=see det:art|el&f&SG=the cm|cm det:art|el&f&SG=the n|isla&f=island prep|de~det:art|el&m n|tesoro&m=treasure !",%mor:,0,,,,0,0,0,,,,,
219,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,339,aux|habe-1p&pres=have,"no, no hemos visto la, la isla del tesoro !%mor: co|no=no cm|cm co|no=no aux|habe-1P&PRES=have part|ve-PPART-m=see det:art|el&f&SG=the cm|cm det:art|el&f&SG=the n|isla&f=island prep|de~det:art|el&m n|tesoro&m=treasure !",%svd:,haber,0,,1,1,p,pres,,same,0,,
220,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,343,n|tesoro&m=treasure,la isla del tesoro ?%mor: det:art|el&f&SG=the n|isla&f=island prep|de~det:art|el&m n|tesoro&m=treasure ?,%mor:,0,,,,0,0,0,,,,,
221,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,346,n|cine&m=cinema,"la de, la que, la que estaba en el cine .%mor: pro:head|la&f=she prep|de=of cm|cm det:art|el&f&SG=the conj|que=that cm|cm det:art|el&f&SG=the conj|que=that cop|esta-13S&PAS=be prep|en=in det:art|el&m&SG=the n|cine&m=cinema .",%mor:,0,,,,0,0,0,,,,,
222,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,346,cop|esta-13s&pas=be,"la de, la que, la que estaba en el cine .%mor: pro:head|la&f=she prep|de=of cm|cm det:art|el&f&SG=the conj|que=that cm|cm det:art|el&f&SG=the conj|que=that cop|esta-13S&PAS=be prep|en=in det:art|el&m&SG=the n|cine&m=cinema .",%svd:,estar,na,,na,na,na,na,na,na,na,,
223,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,350,inf|ve-inf=see,esa tenemos que ir a ver ?%mor: det:dem|ese-f=that v|tene-1P&PRES=have pro:rel|que=that v|ir=go aprep|a=to inf|ve-INF=see ?,%mor:,0,,,,0,0,0,,,,,
224,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,350,v|tene-1p&pres=have,esa tenemos que ir a ver ?%mor: det:dem|ese-f=that v|tene-1P&PRES=have pro:rel|que=that v|ir=go aprep|a=to inf|ve-INF=see ?,%svd:,tener,0,,1,1,p,pres,,,,,
225,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,353,n:prop|howie_junior,"no, la de Howie_Junior .%mor: adv|no=no cm|cm det:art|el&f&SG=the prep|de=of n:prop|Howie_Junior .",%mor:,0,,,,0,0,0,,,,,
226,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,356,pro:int|cuál=which,cuál ?%mor: pro:int|cuál=which ?,%mor:,0,,,,0,0,0,,,,,
227,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,358,n:prop|howie_junior,Howie_Junior .%mor: n:prop|Howie_Junior .,%mor:,0,,,,0,0,0,,,,,
228,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,360,v|llama-3s&pres=call,cómo se llama ?%mor: pro:int|cómo=how pro:refl|se=itself v|llama-3S&PRES=call ?,%mor:,0,,,,0,0,0,,,,,
229,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,360,v|llama-3s&pres=call,cómo se llama ?%mor: pro:int|cómo=how pro:refl|se=itself v|llama-3S&PRES=call ?,%svd:,llamar,0,,0,3,s,pres,,,,,
230,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,362,n:prop|howie_junior,el Howie_Junior .%mor: det:art|el&m&SG=the n:prop|Howie_Junior .,%mor:,0,,,,0,0,0,,,,,
231,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,364,v|sabe-1s&pres=know,"oh, no sé .%mor: co|oh=oh cm|cm co|no=no v|sabe-1S&PRES=know .",%mor:,0,,,,0,0,0,,,,,
232,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,364,v|sabe-1s&pres=know,"oh, no sé .%mor: co|oh=oh cm|cm co|no=no v|sabe-1S&PRES=know .",%svd:,saber,na,,na,na,na,na,na,na,na,exclude,
233,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,366,n:prop|howie_junior,el de Howie_Junior .%mor: det:art|el&m&SG=the prep|de=of n:prop|Howie_Junior .,%mor:,0,,,,0,0,0,,,,,
234,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,368,n|papá&m=papa,el que se perdió su papá .%mor: det:art|el&m&SG=the pro:rel|que=that pro:refl|se=itself v|perde-3S&PRET=lose det:poss|su&3S=his n|papá&m=papa .,%mor:,0,,,,0,0,0,,,,,
235,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,368,v|perde-3s&pret=lose,el que se perdió su papá .%mor: det:art|el&m&SG=the pro:rel|que=that pro:refl|se=itself v|perde-3S&PRET=lose det:poss|su&3S=his n|papá&m=papa .,%svd:,perder,DP-def,1,1,3,s,pret,,,,,
236,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,371,co:voc|papá,donde se perdió el papá .%mor: pro:rel|donde=where pro:refl|se=itself v|perde-3S&PRET=lose det:art|el&m&SG=the co:voc|papá .,%mor:,0,,,,0,0,0,,,,,
237,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,371,v|perde-3s&pret=lose,donde se perdió el papá .%mor: pro:rel|donde=where pro:refl|se=itself v|perde-3S&PRET=lose det:art|el&m&SG=the co:voc|papá .,%svd:,perder,DP-def,1,1,3,s,pret,,same,,,
238,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,374,n|foca&f=seal,donde está la foca .%mor: pro:rel|donde=where cop|esta-3S&PRES=be det:art|el&f&SG=the n|foca&f=seal .,%mor:,0,,,,0,0,0,,,,,
239,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,374,cop|esta-3s&pres=be,donde está la foca .%mor: pro:rel|donde=where cop|esta-3S&PRES=be det:art|el&f&SG=the n|foca&f=seal .,%svd:,estar,DP-def,1,1,3,s,pres,,switch,,,
240,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,377,pro:int|cuál=which,cuál ?%mor: pro:int|cuál=which ?,%mor:,0,,,,0,0,0,,,,,
241,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,379,n|foca&f=seal,donde está la foca ?%mor: pro:rel|donde=where cop|esta-3S&PRES=be det:art|el&f&SG=the n|foca&f=seal ?,%mor:,0,,,,0,0,0,,,,,
242,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,379,cop|esta-3s&pres=be,donde está la foca ?%mor: pro:rel|donde=where cop|esta-3S&PRES=be det:art|el&f&SG=the n|foca&f=seal ?,%svd:,estar,DP-def,1,1,3,s,pres,,,0,,
243,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,382,n|cine&m=cinema,es película del cine ?%mor: cop|se-3S&PRES=be n|película&f=film prep|de~det:art|el&m n|cine&m=cinema ?,%mor:,0,,,,0,0,0,,,,,
244,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,382,cop|se-3s&pres=be,es película del cine ?%mor: cop|se-3S&PRES=be n|película&f=film prep|de~det:art|el&m n|cine&m=cinema ?,%svd:,ser,0,,0,3,s,pres,,,,,
245,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,385,co|sí=yes,sí !%mor: co|sí=yes !,%mor:,0,,,,0,0,0,,,,,
246,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,387,part|encanta-ppart-f=enchant,encantada ?%mor: part|encanta-PPART-f=enchant ?,%mor:,0,,,,0,0,0,,,,,
247,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,389,&a,&a &a .,%mor:,0,,,,0,0,0,,,,,
248,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,390,v|ve-1p&pres&pret=see,esa ya la vimos .%mor: det:dem|ese-f=that adv|ya=already pro:obj|la&f=she v|ve-1P&PRES&PRET=see .,%mor:,0,,,,0,0,0,,,,,
249,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,390,v|ve-1p&pres&pret=see,esa ya la vimos .%mor: det:dem|ese-f=that adv|ya=already pro:obj|la&f=she v|ve-1P&PRES&PRET=see .,%svd:,ver,0,,1,1,p,pres,,,0,,
250,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,393,n:prop|kung_fu_panda,Kung_Fu_Panda !%mor: n:prop|Kung_Fu_Panda !,%mor:,0,,,,0,0,0,,,,,
251,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,395,v|ve-1p&pres&pret=see,esa ya la vimos .%mor: det:dem|ese-f=that adv|ya=already pro:obj|la&f=she v|ve-1P&PRES&PRET=see .,%mor:,0,,,,0,0,0,,,,,
252,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,395,v|ve-1p&pres&pret=see,esa ya la vimos .%mor: det:dem|ese-f=that adv|ya=already pro:obj|la&f=she v|ve-1P&PRES&PRET=see .,%svd:,ver,0,,1,1,p,pres,,,0,,
253,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,398,n:prop|nahuala,a lo mejor la leyenda de la Nahuala .%mor: aprep|a=to pro:obj|lo&m=him adj|mejor=better det:art|el&f&SG=the n|leyenda&f=legend prep|de=of det:art|el&f&SG=the n:prop|Nahuala .,%mor:,0,,,,0,0,0,,,,,
254,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,401,v|ve-1p&pres&pret=see,"&a &a , esa ya la vimos .%mor: cm|cm det:dem|ese-f=that adv|ya=already pro:obj|la&f=she v|ve-1P&PRES&PRET=see .",%mor:,0,,,,0,0,0,,,,,
255,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,401,v|ve-1p&pres&pret=see,"&a &a , esa ya la vimos .%mor: cm|cm det:dem|ese-f=that adv|ya=already pro:obj|la&f=she v|ve-1P&PRES&PRET=see .",%svd:,ver,0,,1,1,p,pres,,,0,,
256,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,404,n:prop|harry_potter,Harry_Potter .%mor: n:prop|Harry_Potter .,%mor:,0,,,,0,0,0,,,,,
257,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,406,v|ve-1p&pres&pret=see,"esa, esa no la vimos !%mor: det:dem|ese-f=that cm|cm det:dem|ese-f=that adv|no=no pro:obj|la&f=she v|ve-1P&PRES&PRET=see !",%mor:,0,,,,0,0,0,,,,,
258,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,406,v|ve-1p&pres&pret=see,"esa, esa no la vimos !%mor: det:dem|ese-f=that cm|cm det:dem|ese-f=that adv|no=no pro:obj|la&f=she v|ve-1P&PRES&PRET=see !",%svd:,ver,0,,1,1,p,pres,,,0,,
259,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,409,adv|no=no,Harry_Potter no ?%mor: n:prop|Harry_Potter adv|no=no ?,%mor:,0,,,,0,0,0,,,,,
260,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,411,v|falta-3s&pres=be_lacking,cuál nos hace falta ?%mor: pro:int|cuál=which pro:obj|nos=us v|hace-3S&PRES=do v|falta-3S&PRES=be_lacking ?,%mor:,0,,,,0,0,0,,,,,
261,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,411,v|hace-3s&pres=do,cuál nos hace falta ?%mor: pro:int|cuál=which pro:obj|nos=us v|hace-3S&PRES=do v|falta-3S&PRES=be_lacking ?,%svd:,hacer,na,,na,na,na,na,na,na,na,gustar-type,
262,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,411,v|falta-3s&pres=be_lacking,cuál nos hace falta ?%mor: pro:int|cuál=which pro:obj|nos=us v|hace-3S&PRES=do v|falta-3S&PRES=be_lacking ?,%svd:,faltar,na,,na,na,na,na,na,na,na,tag error,
263,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,414,&eehh,&eehh .,%mor:,0,,,,0,0,0,,,,,
264,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,415,n|cámara&f=chamber,la cámara +...%mor: det:art|el&f&SG=the n|cámara&f=chamber +...,%mor:,0,,,,0,0,0,,,,,
265,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,417,adj|secreto-f=secret,la cámara secreta !%mor: det:art|el&f&SG=the n|cámara&f=chamber adj|secreto-f=secret !,%mor:,0,,,,0,0,0,,,,,
266,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,419,det:dem|ese-f=that,esa ?%mor: det:dem|ese-f=that ?,%mor:,0,,,,0,0,0,,,,,
267,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,421,det:art|el&f&sg=the,o la de la &or +...%mor: coord|o=or pro:head|la&f=she prep|de=of det:art|el&f&SG=the +...,%mor:,0,,,,0,0,0,,,,,
268,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,423,pro:int|qué=what,qué ?%mor: pro:int|qué=what ?,%mor:,0,,,,0,0,0,,,,,
269,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,425,n|orden&f=order,orden +...%mor: n|orden&f=order +...,%mor:,0,,,,0,0,0,,,,,
270,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,427,n|fénix&m=phoenix,del fénix .%mor: prep|de~det:art|el&m n|fénix&m=phoenix .,%mor:,0,,,,0,0,0,,,,,
271,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,429,co|sí=yes,"ah, sí .%mor: co|ah cm|cm co|sí=yes .",%mor:,0,,,,0,0,0,,,,,
272,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,431,n|fénix&m=phoenix,orden del fénix .%mor: n|orden&m=order prep|de~det:art|el&m n|fénix&m=phoenix .,%mor:,0,,,,0,0,0,,,,,
273,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,433,inf|ve-inf=see,cuál otra nos hace falta ver ?%mor: pro:int|cuál=which det:indef|otro-f=other pro:obj|nos=us v|hace-3S&PRES=do v|falta-3S&PRES=be_lacking inf|ve-INF=see ?,%mor:,0,,,,0,0,0,,,,,
274,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,433,v|hace-3s&pres=do,cuál otra nos hace falta ver ?%mor: pro:int|cuál=which det:indef|otro-f=other pro:obj|nos=us v|hace-3S&PRES=do v|falta-3S&PRES=be_lacking inf|ve-INF=see ?,%svd:,hacer,na,,na,na,na,na,na,na,na,gustar-type,
275,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,433,v|falta-3s&pres=be_lacking,cuál otra nos hace falta ver ?%mor: pro:int|cuál=which det:indef|otro-f=other pro:obj|nos=us v|hace-3S&PRES=do v|falta-3S&PRES=be_lacking inf|ve-INF=see ?,%svd:,faltar,na,,na,na,na,na,na,na,na,tag error,
276,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,436,n|juego&m=game,el cáliz de juego !%mor: det:art|el&m&SG=the n|cáliz&m=goblet prep|de=of n|juego&m=game !,%mor:,0,,,,0,0,0,,,,,
277,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,438,n|fuego&m=fire,"ay, el cáliz de fuego .%mor: co|ay=ay cm|cm det:art|el&m&SG=the n|cáliz&m=goblet prep|de=of n|fuego&m=fire .",%mor:,0,,,,0,0,0,,,,,
278,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,441,n|foco&m=source,"a_ver, di foco .%mor: co|a_ver=lets_see cm|cm imp|deci-2S&IMP=say n|foco&m=source .",%mor:,0,,,,0,0,0,,,,,
279,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,443,n|foco&m=source,foco .%mor: n|foco&m=source .,%mor:,0,,,,0,0,0,,,,,
280,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,445,n|fuego&m=fire,fuego .%mor: n|fuego&m=fire .,%mor:,0,,,,0,0,0,,,,,
281,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,447,n|fuego&m=fire,fuepo [: fuego] .%mor: n|fuego&m=fire .,%mor:,0,,,,0,0,0,,,,,
282,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,449,&fu,&fu .,%mor:,0,,,,0,0,0,,,,,
283,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,450,&fu,&fu .,%mor:,0,,,,0,0,0,,,,,
284,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,451,n:let|e,e@l .%mor: n:let|e .,%mor:,0,,,,0,0,0,,,,,
285,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,453,n:let|e,e@l .%mor: n:let|e .,%mor:,0,,,,0,0,0,,,,,
286,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,455,&go,&go .,%mor:,0,,,,0,0,0,,,,,
287,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,456,n:let|o,o@l .%mor: n:let|o .,%mor:,0,,,,0,0,0,,,,,
288,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,458,&go,&go !,%mor:,0,,,,0,0,0,,,,,
289,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,459,&go,&go .,%mor:,0,,,,0,0,0,,,,,
290,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,460,cm|cm,"&go , &go , &go , &go , &go .%mor: cm|cm cm|cm cm|cm cm|cm .",%mor:,0,,,,0,0,0,,,,,
291,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,462,&fue,&fue .,%mor:,0,,,,0,0,0,,,,,
292,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,463,&fue,&fue .,%mor:,0,,,,0,0,0,,,,,
293,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,464,&go,&go .,%mor:,0,,,,0,0,0,,,,,
294,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,465,&go,&go .,%mor:,0,,,,0,0,0,,,,,
295,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,466,adv|bien=well,"eso, muy bien .%mor: pro:dem|eso=that_one cm|cm adv|muy=very adv|bien=well .",%mor:,0,,,,0,0,0,,,,,
296,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,468,&fue,&fue .,%mor:,0,,,,0,0,0,,,,,
297,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,469,&co,&co .,%mor:,0,,,,0,0,0,,,,,
298,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,470,n|fuego&m=fire,"no, fuego !%mor: co|no=no cm|cm n|fuego&m=fire !",%mor:,0,,,,0,0,0,,,,,
299,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,472,n|fuego&m=fire,fuego !%mor: n|fuego&m=fire !,%mor:,0,,,,0,0,0,,,,,
300,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,474,pro:dem|eso=that_one,eso !%mor: pro:dem|eso=that_one !,%mor:,0,,,,0,0,0,,,,,
301,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,476,n:prop|yaretzi,"perfecto, Yaretzi !%mor: adj|perfecto-m=perfect cm|cm n:prop|Yaretzi !",%mor:,0,,,,0,0,0,,,,,
302,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,478,n|juego&m-pl=game,como unos juegos .%mor: adv|como=like det:art|un-m-PL=one n|juego&m-PL=game .,%mor:,0,,,,0,0,0,,,,,
303,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,480,n|palabra&f=word,es esa otra palabra .%mor: cop|se-3S&PRES=be det:dem|ese-f=that det:indef|otro-f=other n|palabra&f=word .,%mor:,0,,,,0,0,0,,,,,
304,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,480,cop|se-3s&pres=be,es esa otra palabra .%mor: cop|se-3S&PRES=be det:dem|ese-f=that det:indef|otro-f=other n|palabra&f=word .,%svd:,ser,DP-dem,,0,3,s,pres,,,,,
305,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,483,n|juego&m=game,juego .%mor: n|juego&m=game .,%mor:,0,,,,0,0,0,,,,,
306,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,485,n:let|j,esa es con j@l .%mor: det:dem|ese-f=that cop|se-3S&PRES=be prep|con=with n:let|j .,%mor:,0,,,,0,0,0,,,,,
307,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,485,cop|se-3s&pres=be,esa es con j@l .%mor: det:dem|ese-f=that cop|se-3S&PRES=be prep|con=with n:let|j .,%svd:,ser,DP-dem,,0,3,s,pres,,,,,
308,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,4;8,.,Target_Child,.,.,487,co|sí=yes,sí .%mor: co|sí=yes .,%mor:,0,,,,0,0,0,,,,,
309,YBM-2008-07-30-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,489,n:let|j,cuál es la j@l ?%mor: pro:int|cuál=which cop|se-3S&PRES=be det:art|el&f&SG=the n:let|j ?,%mor:,0,,,,0,0,0,,,,,
