original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
248,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,438,adv|bien=well,"listo Kamila, muy bien !%mor: adj|listo-m=ready n:prop|Kamila cm|cm adv|muy=very adv|bien=well !",%mor:,0,,,,0,0,0,,,,,
249,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,440,n|chile&m=chili_pepper,y el chile ?%mor: coord|y=and det:art|el&m&SG=the n|chile&m=chili_pepper ?,%mor:,0,,,,0,0,0,,,,,
250,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,442,n|tajín&m=tajin_spice,ahí en la alacena está el tajín .%mor: adv|ahí=there prep|en=in det:art|el&f&SG=the n|alacena&f=cupboard cop|esta-3S&PRES=be det:art|el&m&SG=the n|tajín&m=tajin_spice .,%mor:,0,,,,0,0,0,,,,,
251,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,442,cop|esta-3s&pres=be,ahí en la alacena está el tajín .%mor: adv|ahí=there prep|en=in det:art|el&f&SG=the n|alacena&f=cupboard cop|esta-3S&PRES=be det:art|el&m&SG=the n|tajín&m=tajin_spice .,%svd:,estar,DP-def,,0,3,s,pres,,,,,
252,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,445,adv|arriba=above,&m allá arriba .%mor: adv|allá=there adv|arriba=above .,%mor:,0,,,,0,0,0,,,,,
253,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,447,adv|aquí=here,+< aquí ?%mor: adv|aquí=here ?,%mor:,0,,,,0,0,0,,,,,
254,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,449,adv|arriba=above,"sí pero de, en el de en medio arriba .%mor: co|sí=yes conj|pero=but prep|de=of cm|cm prep|en=in det:art|el&m&SG=the prep|de=of prep|en=in n|medio&m=middle adv|arriba=above .",%mor:,0,,,,0,0,0,,,,,
255,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,453,adv|bien=well,muy bien .%mor: adv|muy=very adv|bien=well .,%mor:,0,,,,0,0,0,,,,,
256,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,455,n|tabla&f=plank,"ya pones aquí el cuchillo, ya para recoger la tabla .%mor: adv|ya=already v|pone-2S&PRES=put adv|aquí=here det:art|el&m&SG=the n|cuchillo&m=knife cm|cm adv|ya=already prep|para=for inf|recoge-INF=gather det:art|el&f&SG=the n|tabla&f=plank .",%mor:,0,,,,0,0,0,,,,,
257,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,455,v|pone-2s&pres=put,"ya pones aquí el cuchillo, ya para recoger la tabla .%mor: adv|ya=already v|pone-2S&PRES=put adv|aquí=here det:art|el&m&SG=the n|cuchillo&m=knife cm|cm adv|ya=already prep|para=for inf|recoge-INF=gather det:art|el&f&SG=the n|tabla&f=plank .",%svd:,poner,0,,1,2,s,pres,,,,,
258,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,459,n|permiso&m=permission,"gracias, (..) con permiso .%mor: co|gracias=thanks cm|cm prep|con=with n|permiso&m=permission .",%mor:,0,,,,0,0,0,,,,,
259,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,461,v|ve-1s&pres=see,+< no lo veo .%mor: adv|no=no pro:obj|lo&m=him v|ve-1S&PRES=see .,%mor:,0,,,,0,0,0,,,,,
260,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,463,pro:dem|esto=this_one,ya me llevo eto [: esto] .%mor: adv|ya=already pro:obj|me=me v|lleva-1S&PRES=carry pro:dem|esto=this_one .,%mor:,0,,,,0,0,0,,,,,
261,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,463,v|lleva-1s&pres=carry,ya me llevo eto [: esto] .%mor: adv|ya=already pro:obj|me=me v|lleva-1S&PRES=carry pro:dem|esto=this_one .,%svd:,llevar,0,,1,1,s,pres,,,,,
262,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,466,cop|esta-3s&pres=be,no está ?%mor: adv|no=no cop|esta-3S&PRES=be ?,%mor:,0,,,,0,0,0,,,,,
263,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,466,cop|esta-3s&pres=be,no está ?%mor: adv|no=no cop|esta-3S&PRES=be ?,%svd:,estar,0,,0,3,s,pres,,,,,
264,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,468,pro:dem|ése-f=that_one,es ésa .%mor: cop|se-3S&PRES=be pro:dem|ése-f=that_one .,%mor:,0,,,,0,0,0,,,,,
265,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,468,cop|se-3s&pres=be,es ésa .%mor: cop|se-3S&PRES=be pro:dem|ése-f=that_one .,%svd:,ser,0,,0,3,s,pres,,,,,
266,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,470,v|seca-1s&pres=dry,está muy seco .%mor: cop|esta-3S&PRES=be adv|muy=very v|seca-1S&PRES=dry .,%mor:,0,,,,0,0,0,,,,,
267,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,472,&m,&m .,%mor:,0,,,,0,0,0,,,,,
268,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,473,part|echa-prog=throw,qué le estás echando ?%mor: pro:int|qué=what pro:ind|le=him aux|esta-2S&PRES=be part|echa-PROG=throw ?,%mor:,0,,,,0,0,0,,,,,
269,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,473,aux|esta-2S&PRES=be,qué le estás echando ?%mor: pro:int|qué=what pro:ind|le=him aux|esta-2S&PRES=be part|echa-PROG=throw ?,%svd:,estar,0,,1,2,S,PRES,,,,,
270,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,476,n|limón&m=lemon,limón .%mor: n|limón&m=lemon .,%mor:,0,,,,0,0,0,,,,,
271,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,478,adv|ya=already,"bueno, un poquito y ya &eh ?%mor: co|bueno=good cm|cm det:art|un&m=one pro:indef|poquito=little coord|y=and adv|ya=already ?",%mor:,0,,,,0,0,0,,,,,
272,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,481,adj|demasiado-f=excessive,no Kami(la) ya ya es demasiada .%mor: co|no=no n:prop|Kamila adv|ya=already adv|ya=already cop|se-3S&PRES=be adj|demasiado-f=excessive .,%mor:,0,,,,0,0,0,,,,,
273,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,484,adv|ahí=there,&ay no le eches ahí .%mor: adv|no=no pro:ind|le=him v|echa-2S&SUB&PRES=throw adv|ahí=there .,%mor:,0,,,,0,0,0,,,,,
274,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,486,inf|echa-inf=throw,"+< &ay , qué le, qué le puede echar ?%mor: cm|cm pro:int|qué=what pro:ind|le=him cm|cm pro:int|qué=what pro:ind|le=him v|pode-3S&PRES=can inf|echa-INF=throw ?",%mor:,0,,,,0,0,0,,,,,
275,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,486,v|pode-3s&pres=can,"+< &ay , qué le, qué le puede echar ?%mor: cm|cm pro:int|qué=what pro:ind|le=him cm|cm pro:int|qué=what pro:ind|le=him v|pode-3S&PRES=can inf|echa-INF=throw ?",%svd:,poder,0,,1,3,s,pres,,,,,
276,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,489,pro:int|qué=what,qué ?%mor: pro:int|qué=what ?,%mor:,0,,,,0,0,0,,,,,
277,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,491,inf|echa-inf=throw,qué le puede echar ?%mor: pro:int|qué=what pro:ind|le=him v|pode-3S&PRES=can inf|echa-INF=throw ?,%mor:,0,,,,0,0,0,,,,,
278,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,491,v|pode-3s&pres=can,qué le puede echar ?%mor: pro:int|qué=what pro:ind|le=him v|pode-3S&PRES=can inf|echa-INF=throw ?,%svd:,poder,0,,1,3,s,pres,,,,,
279,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,494,n|chile&m=chili_pepper,+< chile .%mor: n|chile&m=chili_pepper .,%mor:,0,,,,0,0,0,,,,,
280,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,496,n|chile&m=chili_pepper,chile ?%mor: n|chile&m=chili_pepper ?,%mor:,0,,,,0,0,0,,,,,
281,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,498,co|sí=yes,sí .%mor: co|sí=yes .,%mor:,0,,,,0,0,0,,,,,
282,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,500,v|tene-3s&pres=have,"no, me refiero a qué puede, qué cantidad le puede echar con la fuerza que tiene ?%mor: co|no=no cm|cm pro:obj|me=me v|referi-1S&PRES=refer aprep|a=to pro:int|qué=what v|pode-3S&PRES=can cm|cm pro:int|qué=what n|cantidad&f=quantity pro:ind|le=him v|pode-3S&PRES=can inf|echa-INF=throw prep|con=with det:art|el&f&SG=the n|fuerza&f=force pro:rel|que=that v|tene-3S&PRES=have ?",%mor:,0,,,,0,0,0,,,,,
283,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,500,.,"no, me refiero a qué puede, qué cantidad le puede echar con la fuerza que tiene ?%com: sister chuckles .",%com:,0,,,,0,0,0,,,,,
284,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,500,v|referi-1s&pres=refer,"no, me refiero a qué puede, qué cantidad le puede echar con la fuerza que tiene ?%mor: co|no=no cm|cm pro:obj|me=me v|referi-1S&PRES=refer aprep|a=to pro:int|qué=what v|pode-3S&PRES=can cm|cm pro:int|qué=what n|cantidad&f=quantity pro:ind|le=him v|pode-3S&PRES=can inf|echa-INF=throw prep|con=with det:art|el&f&SG=the n|fuerza&f=force pro:rel|que=that v|tene-3S&PRES=have ?",%svd:,referir,0,,1,1,s,pres,,,,,
285,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,500,v|pode-3s&pres=can,"no, me refiero a qué puede, qué cantidad le puede echar con la fuerza que tiene ?%mor: co|no=no cm|cm pro:obj|me=me v|referi-1S&PRES=refer aprep|a=to pro:int|qué=what v|pode-3S&PRES=can cm|cm pro:int|qué=what n|cantidad&f=quantity pro:ind|le=him v|pode-3S&PRES=can inf|echa-INF=throw prep|con=with det:art|el&f&SG=the n|fuerza&f=force pro:rel|que=that v|tene-3S&PRES=have ?",%svd:,poder,na,,na,na,na,na,na,na,,false start,
286,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,500,v|pode-3s&pres=can,"no, me refiero a qué puede, qué cantidad le puede echar con la fuerza que tiene ?%mor: co|no=no cm|cm pro:obj|me=me v|referi-1S&PRES=refer aprep|a=to pro:int|qué=what v|pode-3S&PRES=can cm|cm pro:int|qué=what n|cantidad&f=quantity pro:ind|le=him v|pode-3S&PRES=can inf|echa-INF=throw prep|con=with det:art|el&f&SG=the n|fuerza&f=force pro:rel|que=that v|tene-3S&PRES=have ?",%svd:,poder,0,,1,3,s,pres,switch,switch,,,
287,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,500,v|tene-3s&pres=have,"no, me refiero a qué puede, qué cantidad le puede echar con la fuerza que tiene ?%mor: co|no=no cm|cm pro:obj|me=me v|referi-1S&PRES=refer aprep|a=to pro:int|qué=what v|pode-3S&PRES=can cm|cm pro:int|qué=what n|cantidad&f=quantity pro:ind|le=him v|pode-3S&PRES=can inf|echa-INF=throw prep|con=with det:art|el&f&SG=the n|fuerza&f=force pro:rel|que=that v|tene-3S&PRES=have ?",%svd:,tener,0,,1,3,s,pres,same,same,,,
288,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,508,n:prop|kamila,"no pero no a todo chile, tú quieres con chile Kami(la) ?%mor: adv|no=no conj|pero=but adv|no=no aprep|a=to det:indef|todo-m=all n|chile&m=chili_pepper cm|cm pro:sub|tú=you v|quere-2S&PRES=want prep|con=with n|chile&m=chili_pepper n:prop|Kamila ?",%mor:,0,,,,0,0,0,,,,,
289,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,508,v|quere-2s&pres=want,"no pero no a todo chile, tú quieres con chile Kami(la) ?%mor: adv|no=no conj|pero=but adv|no=no aprep|a=to det:indef|todo-m=all n|chile&m=chili_pepper cm|cm pro:sub|tú=you v|quere-2S&PRES=want prep|con=with n|chile&m=chili_pepper n:prop|Kamila ?",%svd:,querer,1,0,1,2,s,pres,,,,,
290,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,512,&mm,&mm .,%mor:,0,,,,0,0,0,,,,,
291,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,513,n|chile&m=chili_pepper,entonces no a todo chile +/.%mor: co|entonces adv|no=no aprep|a=to det:indef|todo-m=all n|chile&m=chili_pepper +/.,%mor:,0,,,,0,0,0,,,,,
292,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,516,v|pica-3s&pres=prick/dive,pero no pica .%mor: conj|pero=but adv|no=no v|pica-3S&PRES=prick/dive .,%mor:,0,,,,0,0,0,,,,,
293,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,518,adv|suficiente=sufficient,+< ya es suficiente .%mor: adv|ya=already cop|se-3S&PRES=be adv|suficiente=sufficient .,%mor:,0,,,,0,0,0,,,,,
294,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,518,cop|se-3s&pres=be,+< ya es suficiente .%mor: adv|ya=already cop|se-3S&PRES=be adv|suficiente=sufficient .,%svd:,ser,0,,0,3,s,pres,,,,,
295,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,520,v|pica-3s&pres=prick/dive,no pica .%mor: adv|no=no v|pica-3S&PRES=prick/dive .,%mor:,0,,,,0,0,0,,,,,
296,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,522,n:prop|kamila,"a_ver, prueba uno Kami(la) .%mor: co|a_ver=lets_see cm|cm imp|proba-3S&IMP=test pro:indef|uno=one n:prop|Kamila .",%mor:,0,,,,0,0,0,,,,,
297,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,525,n|plato&m=dish,"Mari(ana), Mari(ana) sírvete en un plato .%mor: n:prop|Mariana cm|cm n:prop|Mariana imp|servi-2S&IMP~pro:clit|2S prep|en=in det:art|un&m=one n|plato&m=dish .",%mor:,0,,,,0,0,0,,,,,
298,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,528,pro:int|qué=what,por qué ?%mor: prep|por=for pro:int|qué=what ?,%mor:,0,,,,0,0,0,,,,,
299,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,530,co|sí=yes,porque sí .%mor: conj|porque=because co|sí=yes .,%mor:,0,,,,0,0,0,,,,,
300,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,532,n|acuerdo&m=opinion,en un plato de acuerdo ?%mor: prep|en=in det:art|un&m=one n|plato&m=dish prep|de=of n|acuerdo&m=opinion ?,%mor:,0,,,,0,0,0,,,,,
301,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,535,inf|come-inf=eat,bueno vamos a comer .%mor: co|bueno=good v|i-1P&PRES=go aprep|a=to inf|come-INF=eat .,%mor:,0,,,,0,0,0,,,,,
302,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,535,v|i-1p&pres=go,bueno vamos a comer .%mor: co|bueno=good v|i-1P&PRES=go aprep|a=to inf|come-INF=eat .,%svd:,ir,0,,1,1,p,pres,,,,,
303,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,537,n:prop|kamila,es(te) necesito que te lleves tu libro a su lugar Kami(la) .%mor: det:dem|este=this v|necesita-1S&PRES=need pro:rel|que=that pro:obj|te=you v|lleva-2S&SUB&PRES=carry det:poss|tu=your n|libro&m=book aprep|a=to det:poss|su&3S=his n|lugar&m=place n:prop|Kamila .,%mor:,0,,,,0,0,0,,,,,
304,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,537,v|necesita-1s&pres=need,es(te) necesito que te lleves tu libro a su lugar Kami(la) .%mor: det:dem|este=this v|necesita-1S&PRES=need pro:rel|que=that pro:obj|te=you v|lleva-2S&SUB&PRES=carry det:poss|tu=your n|libro&m=book aprep|a=to det:poss|su&3S=his n|lugar&m=place n:prop|Kamila .,%svd:,necesitar,0,,1,1,s,pres,,switch,,,
305,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,537,v|lleva-2s&sub&pres=carry,es(te) necesito que te lleves tu libro a su lugar Kami(la) .%mor: det:dem|este=this v|necesita-1S&PRES=need pro:rel|que=that pro:obj|te=you v|lleva-2S&SUB&PRES=carry det:poss|tu=your n|libro&m=book aprep|a=to det:poss|su&3S=his n|lugar&m=place n:prop|Kamila .,%svd:,llevar,0,,1,2,s,sub&pres,switch,switch,,,
306,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,542,v|lleva-1s&pres=carry,yo me lo llevo .%mor: pro:sub|yo=I pro:obj|me=me pro:obj|lo&m=him v|lleva-1S&PRES=carry .,%mor:,0,,,,0,0,0,,,,,
307,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,544,n:prop|kamila,Kami(la) (.) Kami(la) .%mor: n:prop|Kamila n:prop|Kamila .,%mor:,0,,,,0,0,0,,,,,
308,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,546,n|gato-m=cat,"voy a empezar a calentar la comida &eh, (..) para que se laven los bigotes, (.) de gato .%mor: v|i-1S&PRES=go aprep|a=to inf|empeza-INF=begin aprep|a=to inf|calenta-INF=heat det:art|el&f&SG=the n|comida&f=food cm|cm prep|para=for pro:rel|que=that pro:refl|se=itself imp|lava-3P&IMP=wash det:art|el&m-PL=the n|bigote&m-PL=whisker cm|cm prep|de=of n|gato-m=cat .",%mor:,0,,,,0,0,0,,,,,
309,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,546,v|i-1s&pres=go,"voy a empezar a calentar la comida &eh, (..) para que se laven los bigotes, (.) de gato .%mor: v|i-1S&PRES=go aprep|a=to inf|empeza-INF=begin aprep|a=to inf|calenta-INF=heat det:art|el&f&SG=the n|comida&f=food cm|cm prep|para=for pro:rel|que=that pro:refl|se=itself imp|lava-3P&IMP=wash det:art|el&m-PL=the n|bigote&m-PL=whisker cm|cm prep|de=of n|gato-m=cat .",%svd:,ir,0,,1,1,s,pres,,,,,
310,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,553,co:voc|hija=child,"no y ahora vamos a comer muchos platillos mexicanos, no, hija ?%mor: adv|no=no coord|y=and adv|ahora=now v|i-1P&PRES=go aprep|a=to inf|come-INF=eat det:indef|mucho-m-PL=many n|plato&m-DIM-PL=dish adj|mexicano-m-PL=Mexican cm|cm co|no=no cm|cm co:voc|hija=child ?",%mor:,0,,,,0,0,0,,,,,
311,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,553,v|i-1p&pres=go,"no y ahora vamos a comer muchos platillos mexicanos, no, hija ?%mor: adv|no=no coord|y=and adv|ahora=now v|i-1P&PRES=go aprep|a=to inf|come-INF=eat det:indef|mucho-m-PL=many n|plato&m-DIM-PL=dish adj|mexicano-m-PL=Mexican cm|cm co|no=no cm|cm co:voc|hija=child ?",%svd:,ir,0,,1,1,p,pres,,same,,,
312,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,557,pro:int|qué=what,por qué ?%mor: prep|por=for pro:int|qué=what ?,%mor:,0,,,,0,0,0,,,,,
313,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,559,n|chalupa&f-pl=chalupa,no te dije que mi mamá nos invito a cenar chalupas ?%mor: adv|no=no pro:obj|te=you v|deci-1S&PRET=say prep|que=than det:poss|mi=my n|mamá&f=mommy pro:obj|nos=us v|invita-1S&PRES=invite aprep|a=to inf|cena-INF=dine n|chalupa&f-PL=chalupa ?,%mor:,0,,,,0,0,0,,,,,
314,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,559,v|deci-1s&pret=say,no te dije que mi mamá nos invito a cenar chalupas ?%mor: adv|no=no pro:obj|te=you v|deci-1S&PRET=say prep|que=than det:poss|mi=my n|mamá&f=mommy pro:obj|nos=us v|invita-1S&PRES=invite aprep|a=to inf|cena-INF=dine n|chalupa&f-PL=chalupa ?,%svd:,decir,0,,1,1,s,pret,,,,,
315,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,559,v|invita-1s&pres=invite,no te dije que mi mamá nos invito a cenar chalupas ?%mor: adv|no=no pro:obj|te=you v|deci-1S&PRET=say prep|que=than det:poss|mi=my n|mamá&f=mommy pro:obj|nos=us v|invita-1S&PRES=invite aprep|a=to inf|cena-INF=dine n|chalupa&f-PL=chalupa ?,%svd:,invitar,DP-def,0,1,1,s,pres,switch,switch,,,
316,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,563,adj|cierto-m=certain,+< &ah sí es cierto !%mor: co|sí=yes cop|se-3S&PRES=be adj|cierto-m=certain !,%mor:,0,,,,0,0,0,,,,,
317,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,563,cop|se-3s&pres=be,+< &ah sí es cierto !%mor: co|sí=yes cop|se-3S&PRES=be adj|cierto-m=certain !,%svd:,ser,na,,,na,na,na,na,na,,exclude,
318,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,565,n|sopa&f-dim=soup,quién quiere sopita ?%mor: pro:int|quién=who v|quere-3S&PRES=want n|sopa&f-DIM=soup ?,%mor:,0,,,,0,0,0,,,,,
319,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,565,v|quere-3s&pres=want,quién quiere sopita ?%mor: pro:int|quién=who v|quere-3S&PRES=want n|sopa&f-DIM=soup ?,%svd:,querer,wh,,1,3,s,pres,,,,,
320,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,567,&m,&m .,%mor:,0,,,,0,0,0,,,,,
321,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,568,n|arroz&m=rice,"de fideos, (.) arroz ?%mor: prep|de=of n|fideo&m-PL=noodles cm|cm n|arroz&m=rice ?",%mor:,0,,,,0,0,0,,,,,
322,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,570,v|quere-1s&pres=want,yo quielo [: quiero] .%mor: pro:sub|yo=I v|quere-1S&PRES=want .,%mor:,0,,,,0,0,0,,,,,
323,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,570,v|quere-1s&pres=want,yo quielo [: quiero] .%mor: pro:sub|yo=I v|quere-1S&PRES=want .,%svd:,querer,1,0,1,1,s,pres,,,,,
324,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,572,v|quere-3p&pres=want,"sopita y arroz, quieren ?%mor: n|sopa&f-DIM=soup coord|y=and n|arroz&m=rice cm|cm v|quere-3P&PRES=want ?",%mor:,0,,,,0,0,0,,,,,
325,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,572,v|quere-3p&pres=want,"sopita y arroz, quieren ?%mor: n|sopa&f-DIM=soup coord|y=and n|arroz&m=rice cm|cm v|quere-3P&PRES=want ?",%svd:,querer,0,,1,usted,p,pres,,,,,
326,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,575,co|sí=yes,sí .%mor: co|sí=yes .,%mor:,0,,,,0,0,0,,,,,
327,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,577,n|sopa&f-dim=soup,"sí, sopita .%mor: co|sí=yes cm|cm n|sopa&f-DIM=soup .",%mor:,0,,,,0,0,0,,,,,
328,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,579,co|por_favor=please,"pones a Luis Pezettis, por_favor .%mor: v|pone-2S&PRES=put aprep|a=to n:prop|Luis n:prop|Pezettis cm|cm co|por_favor=please .",%mor:,0,,,,0,0,0,,,,,
329,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,579,v|pone-2s&pres=put,"pones a Luis Pezettis, por_favor .%mor: v|pone-2S&PRES=put aprep|a=to n:prop|Luis n:prop|Pezettis cm|cm co|por_favor=please .",%svd:,poner,0,,1,2,s,pres,,,,,
330,KDP-2008-07-26-MI.cha,spa,CHILEMEX,SIS,.,.,.,.,Sister,.,.,582,co|sí=yes,sí .%mor: co|sí=yes .,%mor:,0,,,,0,0,0,,,,,
331,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,584,n:prop|pezetti,Pezetti .%mor: n:prop|Pezetti .,%mor:,0,,,,0,0,0,,,,,
332,KDP-2008-07-26-MI.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,584,.,Pezetti .%com: mother corrects her own punctuation .,%com:,0,,,,0,0,0,,,,,
333,KDP-2008-07-26-MI.cha,spa,CHILEMEX,CHI,.,.,3;5,.,Target_Child,.,.,587,v|da-3p&pret=give,&ay ya lo dieron ?%mor: adv|ya=already pro:obj|lo&m=him v|da-3P&PRET=give ?,%mor:,0,,,,0,0,0,,,,,
