original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
2138,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3121,?,qué triste verde [: verdad] hermano ?,%mor:,0,,,,0,0,0,,,,,
2139,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3124,.,sí .,%mor:,0,,,,0,0,0,,,,,
2140,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3126,.,pero ustedes están mucho más grandes que nosotras .,%mor:,0,,,,0,0,0,,,,,
2141,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3126,cop|esta-3p&pres=be,pero ustedes están mucho más grandes que nosotras .%mor: conj|pero=but pro:sub|usted-PL=you cop|esta-3P&PRES=be adv|mucho=much adv|más=more adj|grande-PL=big prep|que=than pro:sub|nosotro-f-PL=we .,%svd:,estar,1,0,1,usted,p,pres,,,,,
2142,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3130,.,véanos nosotras estamos muy chiquitas .,%mor:,0,,,,0,0,0,,,,,
2143,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3130,aux|esta-1p&pres&pret=be,véanos nosotras estamos muy chiquitas .%mor: ?|véanos pro:sub|nosotro-f-PL=we aux|esta-1P&PRES&PRET=be adv|muy=very n|chico&f-DIM-PL=child .,%svd:,estar,1,0,1,1,p,pres,switch,switch,,,
2144,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3133,.,nuestras mascotitas también .,%mor:,0,,,,0,0,0,,,,,
2145,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3136,+/.,y no vamos a ser +/.,%mor:,0,,,,0,0,0,,,,,
2146,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3136,v|i-1p&pres=go,y no vamos a ser +/.%mor: coord|y=and adv|no=no v|i-1P&PRES=go aprep|a=to cop|se-INF=be +/.,%svd:,ir,na,na,na,na,na,na,na,na,na,false start,
2147,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3138,.,no va a ser equitativo este juego .,%mor:,0,,,,0,0,0,,,,,
2148,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3138,v|i-3s&pres=go,no va a ser equitativo este juego .%mor: adv|no=no v|i-3S&PRES=go aprep|a=to cop|se-INF=be adj|equitativo-m=fair det:dem|este=this n|juego&m=game .,%svd:,ir,DP-def,1,0,3,s,pres,,,,,
2149,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3141,+/.,no es parejo +/.,%mor:,0,,,,0,0,0,,,,,
2150,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3141,cop|se-3s&pres=be,no es parejo +/.%mor: adv|no=no cop|se-3S&PRES=be adj|parejo-m=even +/.,%svd:,ser,0,,0,3,s,pres,,,,,
2151,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3143,.,&oy .,%mor:,0,,,,0,0,0,,,,,
2152,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3144,.,te voy a quitar eso .,%mor:,0,,,,0,0,0,,,,,
2153,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3144,v|i-1s&pres=go,te voy a quitar eso .%mor: pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|quita-INF=remove pro:dem|eso=that_one .,%svd:,ir,0,,1,1,s,pres,,switch,,,
2154,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3147,.,suban súbanse &es (a)quí (.) van a poder .,%mor:,0,,,,0,0,0,,,,,
2155,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3147,v|subi-3p&sub&pres=go_up,suban súbanse &es (a)quí (.) van a poder .%mor: v|subi-3P&SUB&PRES=go_up imp|subi-3P&IMP~pro:clit|3S&REFL=go_up adv|aquí=here v|i-3P&PRES=go aprep|a=to inf|pode-INF=can .,%svd:,subir,na,na,na,na,na,na,na,na,na,imperative,
2156,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3147,v|i-3p&pres=go,suban súbanse &es (a)quí (.) van a poder .%mor: v|subi-3P&SUB&PRES=go_up imp|subi-3P&IMP~pro:clit|3S&REFL=go_up adv|aquí=here v|i-3P&PRES=go aprep|a=to inf|pode-INF=can .,%svd:,ir,0,,1,3,p,pres,,,,,
2157,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3150,?,vamos a ir a un partido ?,%mor:,0,,,,0,0,0,,,,,
2158,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3150,v|i-1p&pres=go,vamos a ir a un partido ?%mor: v|i-1P&PRES=go aprep|a=to v|ir=go aprep|a=to det:art|un&m=one part|parti-PPART-m=divide ?,%svd:,ir,0,,1,1,p,pres,,,,,
2159,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3153,?,a un paseo ?,%mor:,0,,,,0,0,0,,,,,
2160,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3155,.,claro y yo las llevo .,%mor:,0,,,,0,0,0,,,,,
2161,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3155,v|lleva-1s&pres=carry,claro y yo las llevo .%mor: co|claro=obvious coord|y=and pro:sub|yo=I pro:obj|la&f-PL=she v|lleva-1S&PRES=carry .,%svd:,llevar,1,0,1,1,s,pres,,,,,
2162,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3158,?,vamos a pasear ?,%mor:,0,,,,0,0,0,,,,,
2163,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3158,v|i-1p&pres=go,vamos a pasear ?%mor: v|i-1P&PRES=go aprep|a=to inf|pasea-INF=stroll ?,%svd:,ir,0,,1,1,p,pres,,,,,
2164,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3160,.,sí .,%mor:,0,,,,0,0,0,,,,,
2165,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3162,.,&ay .,%mor:,0,,,,0,0,0,,,,,
2166,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3163,!,llévate la pelota !,%mor:,0,,,,0,0,0,,,,,
2167,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3166,.,&ch .,%mor:,0,,,,0,0,0,,,,,
2168,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3167,.,pa(ra) jugar .,%mor:,0,,,,0,0,0,,,,,
2169,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3169,.,no .,%mor:,0,,,,0,0,0,,,,,
2170,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3171,+/.,y +/.,%mor:,0,,,,0,0,0,,,,,
2171,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3173,!,+< súbanse mascotitas sí !,%mor:,0,,,,0,0,0,,,,,
2172,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3176,?,"+< &chi quitaba la pelota y la llevaba en mi xxx aquí, va ?",%mor:,0,,,,0,0,0,,,,,
2173,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3176,v|quita-13s&pas=remove,"+< &chi quitaba la pelota y la llevaba en mi xxx aquí, va ?%mor: v|quita-13S&PAS=remove det:art|el&f&SG=the n|pelota&f=ball coord|y=and det:art|el&f&SG=the v|lleva-13S&PAS=carry prep|en=in det:poss|mi=my adv|aquí=here cm|cm co|va=go ?",%svd:,quitar,0,,1,3,s,pas,,,,,
2174,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3176,v|lleva-13s&pas=carry,"+< &chi quitaba la pelota y la llevaba en mi xxx aquí, va ?%mor: v|quita-13S&PAS=remove det:art|el&f&SG=the n|pelota&f=ball coord|y=and det:art|el&f&SG=the v|lleva-13S&PAS=carry prep|en=in det:poss|mi=my adv|aquí=here cm|cm co|va=go ?",%svd:,llevar,0,,1,3,s,pas,same,same,,,
2175,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3180,.,&mhm .,%mor:,0,,,,0,0,0,,,,,
2176,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3181,.,"el venado, el venado también .",%mor:,0,,,,0,0,0,,,,,
2177,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3184,.,+< abuelo ven por nosotros .,%mor:,0,,,,0,0,0,,,,,
2178,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3187,.,sí hijas claro que sí .,%mor:,0,,,,0,0,0,,,,,
2179,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3190,.,+< y luego que el venado manejaba de acá arriba .,%mor:,0,,,,0,0,0,,,,,
2180,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3190,v|maneja-13s&pas=drive,+< y luego que el venado manejaba de acá arriba .%mor: coord|y=and adv|luego=afterwards prep|que=than det:art|el&m&SG=the n|venado&m=deer v|maneja-13S&PAS=drive prep|de=of adv|acá=there adv|arriba=above .,%svd:,manejar,DP-def,0,1,3,s,pas,,,,,
2181,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3194,.,+< no .,%mor:,0,,,,0,0,0,,,,,
2182,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3196,.,"+< y alcanzaba al venado y, y yo manejaba .",%mor:,0,,,,0,0,0,,,,,
2183,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3196,v|alcanza-13s&pas=persue,"+< y alcanzaba al venado y, y yo manejaba .%mor: coord|y=and v|alcanza-13S&PAS=persue aprep|a~det:art|el&m=to n|venado&m=deer coord|y=and cm|cm coord|y=and pro:sub|yo=I v|maneja-13S&PAS=drive .",%svd:,alcanzar,0,,1,3,s,pas,,switch,,unclear reference,
2184,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3196,v|maneja-13s&pas=drive,"+< y alcanzaba al venado y, y yo manejaba .%mor: coord|y=and v|alcanza-13S&PAS=persue aprep|a~det:art|el&m=to n|venado&m=deer coord|y=and cm|cm coord|y=and pro:sub|yo=I v|maneja-13S&PAS=drive .",%svd:,manejar,1,0,1,1,s,pas,switch,switch,,,
2185,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3200,.,hola amigo .,%mor:,0,,,,0,0,0,,,,,
2186,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3202,.,hola .,%mor:,0,,,,0,0,0,,,,,
2187,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3204,!,+< adiós !,%mor:,0,,,,0,0,0,,,,,
2188,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3206,.,&chuk &chuk &chuk .,%mor:,0,,,,0,0,0,,,,,
2189,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3207,.,+< yo no yo los acompaño porque voy a ir al fútbol .,%mor:,0,,,,0,0,0,,,,,
2190,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3207,v|acompaña-1s&pres=accompany,+< yo no yo los acompaño porque voy a ir al fútbol .%mor: pro:sub|yo=I adv|no=no pro:sub|yo=I pro:obj|él&m-PL=he v|acompaña-1S&PRES=accompany conj|porque=because v|i-1S&PRES=go aprep|a=to v|ir=go aprep|a~det:art|el&m=to n|fútbol&m=soccer .,%svd:,acompañar,1,0,1,1,s,pres,,,,,
2191,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3207,v|i-1s&pres=go,+< yo no yo los acompaño porque voy a ir al fútbol .%mor: pro:sub|yo=I adv|no=no pro:sub|yo=I pro:obj|él&m-PL=he v|acompaña-1S&PRES=accompany conj|porque=because v|i-1S&PRES=go aprep|a=to v|ir=go aprep|a~det:art|el&m=to n|fútbol&m=soccer .,%svd:,ir,0,,1,1,s,pres,same,same,,,
2192,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3211,.,&m .,%mor:,0,,,,0,0,0,,,,,
2193,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3212,.,"+< y yo &tam , y yo también .",%mor:,0,,,,0,0,0,,,,,
2194,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3215,.,vámonos .,%mor:,0,,,,0,0,0,,,,,
2195,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3217,?,+< podemos ir con ustedes ?,%mor:,0,,,,0,0,0,,,,,
2196,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3217,v|pode-1p&pres=can,+< podemos ir con ustedes ?%mor: v|pode-1P&PRES=can v|ir=go prep|con=with pro:sub|usted-PL=you ?,%svd:,poder,0,,1,1,p,pres,,,,,
2197,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3219,.,sí .,%mor:,0,,,,0,0,0,,,,,
2198,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3221,!,síganme !,%mor:,0,,,,0,0,0,,,,,
2199,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3223,?,"&ah abuelitos de ellas, (.) nos siguen (.) por_favor ?",%mor:,0,,,,0,0,0,,,,,
2200,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3223,v|segui-3p&pres=follow,"&ah abuelitos de ellas, (.) nos siguen (.) por_favor ?%mor: n|abuelo&m-DIM-PL=grandparent prep|de=of pro:sub|ello-f-PL=he cm|cm pro:obj|nos=us v|segui-3P&PRES=follow co|por_favor=please ?",%svd:,seguir,0,,1,usted,p,pres,,same,,,
2201,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3226,.,sí .,%mor:,0,,,,0,0,0,,,,,
2202,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3228,.,no le dije a éste .,%mor:,0,,,,0,0,0,,,,,
2203,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3228,v|deci-1s&pret=say,no le dije a éste .%mor: adv|no=no pro:ind|le=him v|deci-1S&PRET=say aprep|a=to pro:dem|éste=this_one .,%svd:,decir,0,,1,1,s,pret,,,,,
2204,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3231,.,+< &ah .,%mor:,0,,,,0,0,0,,,,,
2205,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3232,+/.,"sí, claro que sí la se(guimos) +/.",%mor:,0,,,,0,0,0,,,,,
2206,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3232,v|segui-1p&pres&pret=follow,"sí, claro que sí la se(guimos) +/.%mor: co|sí=yes cm|cm co|claro=obvious conj|que=that co|sí=yes pro:obj|la&f=she v|segui-1P&PRES&PRET=follow +/.",%svd:,seguir,na,na,na,na,na,na,na,na,na,false start,
2207,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3235,.,"&ah sí claro que sí las seguimos, con mucho gusto .",%mor:,0,,,,0,0,0,,,,,
2208,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3235,v|segui-1p&pres&pret=follow,"&ah sí claro que sí las seguimos, con mucho gusto .%mor: co|sí=yes co|claro=obvious conj|que=that co|sí=yes pro:head|la&f-PL=she v|segui-1P&PRES&PRET=follow cm|cm prep|con=with adv|mucho=much v|gusta-1S&PRES=like .",%svd:,seguir,0,,1,1,p,pres,,,,,
2209,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3235,v|gusta-1s&pres=like,"&ah sí claro que sí las seguimos, con mucho gusto .%mor: co|sí=yes co|claro=obvious conj|que=that co|sí=yes pro:head|la&f-PL=she v|segui-1P&PRES&PRET=follow cm|cm prep|con=with adv|mucho=much v|gusta-1S&PRES=like .",%svd:,gustar,na,na,na,na,na,na,na,na,na,tag error,
2210,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3239,?,y nos seguían y ya (.) llegábamos y xxx todo el parque va ?,%mor:,0,,,,0,0,0,,,,,
2211,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3239,v|segui-3p&pas=follow,y nos seguían y ya (.) llegábamos y xxx todo el parque va ?%mor: coord|y=and pro:obj|nos=us v|segui-3P&PAS=follow coord|y=and adv|ya=already v|llega-1P&PAS=arrive coord|y=and det:indef|todo-m=all det:art|el&m&SG=the n|parque&m=park co|va=go ?,%svd:,seguir,0,,1,3,p,pas,,,,,
2212,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3239,v|llega-1p&pas=arrive,y nos seguían y ya (.) llegábamos y xxx todo el parque va ?%mor: coord|y=and pro:obj|nos=us v|segui-3P&PAS=follow coord|y=and adv|ya=already v|llega-1P&PAS=arrive coord|y=and det:indef|todo-m=all det:art|el&m&SG=the n|parque&m=park co|va=go ?,%svd:,llegar,0,,1,1,p,pas,switch,switch,,,
2213,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3243,?,"y a, también había venados va ?",%mor:,0,,,,0,0,0,,,,,
2214,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3243,v|habe-13s&pas=have,"y a, también había venados va ?%mor: coord|y=and aprep|a=to cm|cm adv|también=also v|habe-13S&PAS=have n|venado&m-PL=deer co|va=go ?",%svd:,haber,na,na,na,na,na,na,na,na,na,exclude,
2215,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3246,?,para qué juguemos con ellos va ?,%mor:,0,,,,0,0,0,,,,,
2216,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3246,v|juga-1p&sub&pres=play,para qué juguemos con ellos va ?,%svd:,jugar,0,,1,1,p,sub&pres,,same?,,can't analyze preceding context very well,
2217,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3249,.,va .,%mor:,0,,,,0,0,0,,,,,
2218,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3249,v|i-3s&pres=go,va .%mor: v|i-3S&PRES=go .,%svd:,ir,na,na,na,na,na,na,na,na,na,frozen,
2219,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3251,.,&ch .,%mor:,0,,,,0,0,0,,,,,
2220,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3252,.,"yo y, y todavía no llegábamos .",%mor:,0,,,,0,0,0,,,,,
2221,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3252,v|llega-1p&pas=arrive,"yo y, y todavía no llegábamos .%mor: pro:sub|yo=I coord|y=and cm|cm coord|y=and adv|todavía=still adv|no=no v|llega-1P&PAS=arrive .",%svd:,llegar,0,,1,1,p,pas,,,,,
2222,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3255,.,ya .,%mor:,0,,,,0,0,0,,,,,
2223,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3257,.,todavía no llegamos .,%mor:,0,,,,0,0,0,,,,,
2224,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3257,v|llega-1p&pres&pret=arrive,todavía no llegamos .%mor: adv|todavía=still adv|no=no v|llega-1P&PRES&PRET=arrive .,%svd:,llegar,0,,1,1,p,pres,,,,,
2225,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3259,!,ya llegamos !,%mor:,0,,,,0,0,0,,,,,
2226,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3259,v|llega-1p&pres&pret=arrive,ya llegamos !%mor: adv|ya=already v|llega-1P&PRES&PRET=arrive !,%svd:,llegar,0,,1,1,p,pres,,same,,,
2227,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3261,!,llegamo(s) !,%mor:,0,,,,0,0,0,,,,,
2228,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3261,v|llega-1p&pres&pret=arrive,llegamo(s) !%mor: v|llega-1P&PRES&PRET=arrive !,%svd:,llegar,na,na,na,na,na,na,na,na,na,repetition,
2229,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3263,.,&psh .,%mor:,0,,,,0,0,0,,,,,
2230,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3264,.,un clavadito .,%mor:,0,,,,0,0,0,,,,,
2231,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3266,!,uno dos tres pa(ra) lado !,%mor:,0,,,,0,0,0,,,,,
2232,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3269,!,"&psh , &psh !",%mor:,0,,,,0,0,0,,,,,
2233,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3271,?,ya llegamo(s) ?,%mor:,0,,,,0,0,0,,,,,
2234,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3271,v|llega-1p&pres&pret=arrive,ya llegamo(s) ?%mor: adv|ya=already v|llega-1P&PRES&PRET=arrive ?,%svd:,llegar,0,,1,1,p,pres,,,,,
2235,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3273,.,voy a estacionar mi coche amigo .,%mor:,0,,,,0,0,0,,,,,
2236,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3273,v|i-1s&pres=go,voy a estacionar mi coche amigo .%mor: v|i-1S&PRES=go aprep|a=to inf|estaciona-INF=park det:poss|mi=my n|coche&m=car n|amigo-m=friend .,%svd:,ir,0,,1,1,s,pres,,switch,,,
2237,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3276,.,&chuk &chuk &chuk &chuk &chuk &chuk &chuk .,%mor:,0,,,,0,0,0,,,,,
2238,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3277,.,&chuk &chuk &chuk &chuk &chuk &chuk .,%mor:,0,,,,0,0,0,,,,,
2239,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3278,.,+< voy a sacar la pelota amigas .,%mor:,0,,,,0,0,0,,,,,
2240,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3278,v|i-1s&pres=go,+< voy a sacar la pelota amigas .%mor: v|i-1S&PRES=go aprep|a=to inf|saca-INF=bring_out det:art|el&f&SG=the n|pelota&f=ball n|amigo-f-PL=friend .,%svd:,ir,0,,1,1,s,pres,,,,,
2241,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3281,.,sí .,%mor:,0,,,,0,0,0,,,,,
2242,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3283,.,"&sh , &psh .",%mor:,0,,,,0,0,0,,,,,
2243,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3285,45:00:00,ya saqué el co(che) !%com: Timestamp 45:00.,%mor:,0,,,,0,0,0,,,,,
2244,EAMR-2008-07-02-MV-tagged.cha,spa,CHILEMEX,CHI,.,.,4;3,.,Target_Child,.,.,3285,45:00:00,ya saqué el co(che) !%com: Timestamp 45:00.,%com:,0,,,,0,0,0,,,,,
