original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
1155,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1890,.,lo sigo teniendo .%mor: pro:obj|lo&m=him v|segui-1S&PRES=follow part|tene-PROG=have .,%mor:,0,,,,0,0,0,,,,,
1156,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1890,v|segui-1s&pres=follow,lo sigo teniendo .%mor: pro:obj|lo&m=him v|segui-1S&PRES=follow part|tene-PROG=have .,%svd:,seguir,0,,1,1,s,pres,na,same,,,
1157,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1892,.,el uno y el ocho .%mor: det:art|el&m&SG=the det:num|uno=one coord|y=and det:art|el&m&SG=the n|ocho&m=number_eight .,%mor:,0,,,,0,0,0,,,,,
1158,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1895,.,+< gracias hijo .%mor: co|gracias=thanks co:voc|hijo=child .,%mor:,0,,,,0,0,0,,,,,
1159,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1897,.,"&die, dieciocho .%mor: cm|cm det:num|dieciocho=eighteen .",%mor:,0,,,,0,0,0,,,,,
1160,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1899,.,dieciocho .%mor: det:num|dieciocho=eighteen .,%mor:,0,,,,0,0,0,,,,,
1161,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1901,.,dos y un cero .%mor: det:num|dos=two coord|y=and det:art|un&m=one n|cero&m=zero .,%mor:,0,,,,0,0,0,,,,,
1162,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1903,.,veinte .%mor: det:num|veinte=twenty .,%mor:,0,,,,0,0,0,,,,,
1163,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1905,.,veinti [: veinte] .%mor: det:num|veinte=twenty .,%mor:,0,,,,0,0,0,,,,,
1164,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1907,?,"tú lo tienes, el veinte ?%mor: pro:sub|tú=you pro:obj|lo&m=him v|tene-2S&PRES=have cm|cm det:art|el&m&SG=the det:num|veinte=twenty ?",%mor:,0,,,,0,0,0,,,,,
1165,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1907,v|tene-2s&pres=have,"tú lo tienes, el veinte ?%mor: pro:sub|tú=you pro:obj|lo&m=him v|tene-2S&PRES=have cm|cm det:art|el&m&SG=the det:num|veinte=twenty ?",%svd:,tener,1,,1,2,s,pres,na,na,,,
1166,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1910,.,no .%mor: adv|no=no .,%mor:,0,,,,0,0,0,,,,,
1167,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1912,.,no .%mor: adv|no=no .,%mor:,0,,,,0,0,0,,,,,
1168,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1914,.,uno y un nueve .%mor: pro:indef|uno=one coord|y=and det:art|un&m=one det:num|nueve=nine .,%mor:,0,,,,0,0,0,,,,,
1169,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1916,.,"diecinueve, tú lo tienes, yo también lo tengo .%mor: det:num|diecinueve=nineteen cm|cm pro:sub|tú=you pro:obj|lo&m=him v|tene-2S&PRES=have cm|cm pro:sub|yo=I adv|también=also pro:obj|lo&m=him v|tene-1S&PRES=have .",%mor:,0,,,,0,0,0,,,,,
1170,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1916,v|tene-2s&pres=have,"diecinueve, tú lo tienes, yo también lo tengo .%mor: det:num|diecinueve=nineteen cm|cm pro:sub|tú=you pro:obj|lo&m=him v|tene-2S&PRES=have cm|cm pro:sub|yo=I adv|también=also pro:obj|lo&m=him v|tene-1S&PRES=have .",%svd:,tener,1,,1,2,s,pres,na,na,,,
1171,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1916,v|tene-1s&pres=have,"diecinueve, tú lo tienes, yo también lo tengo .%mor: det:num|diecinueve=nineteen cm|cm pro:sub|tú=you pro:obj|lo&m=him v|tene-2S&PRES=have cm|cm pro:sub|yo=I adv|también=also pro:obj|lo&m=him v|tene-1S&PRES=have .",%svd:,tener,1,,1,1,s,pres,switch,switch,,,
1172,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1920,.,"+< diecinueve, a_ver el diecinueve .%mor: det:num|diecinueve=nineteen cm|cm co|a_ver=lets_see det:art|el&m&SG=the det:num|diecinueve=nineteen .",%mor:,0,,,,0,0,0,,,,,
1173,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1920,.,"+< diecinueve, a_ver el diecinueve .%com: the baby babbles again and the child talks to it in baby talk .",%com:,0,,,,0,0,0,,,,,
1174,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1925,!,oyes niño !%mor: v|oí-2S&PRES=hear co:voc|niño=child !,%mor:,0,,,,0,0,0,,,,,
1175,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1925,v|oí-2s&pres=hear,oyes niño !%mor: v|oí-2S&PRES=hear co:voc|niño=child !,%svd:,oír,0,,1,2,s,pres,na,na,,,
1176,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1927,?,"niño, xxx loteríach [: loterías] ?%mor: co:voc|niño=child cm|cm n|lotería&f-PL=lottery ?",%mor:,0,,,,0,0,0,,,,,
1177,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1929,!,+< estamos trabajando !%mor: aux|esta-1P&PRES&PRET=be part|trabaja-PROG=work !,%mor:,0,,,,0,0,0,,,,,
1178,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1929,aux|esta-1p&pres&pret=be,+< estamos trabajando !%mor: aux|esta-1P&PRES&PRET=be part|trabaja-PROG=work !,%svd:,estar,0,,1,1,p,pres,na,na,,,
1179,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1931,.,háblale bien a tu hermano .%mor: imp|habla-2S&IMP~pro:clit|3S=speak adv|bien=well aprep|a=to det:poss|tu=your n|hermano-m=sibling .,%mor:,0,,,,0,0,0,,,,,
1180,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1934,?,&ah ?,%mor:,0,,,,0,0,0,,,,,
1181,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1935,.,háblale bien .%mor: imp|habla-2S&IMP~pro:clit|3S=speak adv|bien=well .,%mor:,0,,,,0,0,0,,,,,
1182,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1937,!,&ay !,%mor:,0,,,,0,0,0,,,,,
1183,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1938,.,"no avientes, tampoco se las avientes .%mor: adv|no=no v|avienta-2S&SUB&PRES=blow_about cm|cm adv|tampoco=neither pro:refl|se=itself det:art|el&f-PL=the v|avienta-2S&SUB&PRES=blow_about .",%mor:,0,,,,0,0,0,,,,,
1184,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1938,v|avienta-2s&sub&pres=blow_about,"no avientes, tampoco se las avientes .%mor: adv|no=no v|avienta-2S&SUB&PRES=blow_about cm|cm adv|tampoco=neither pro:refl|se=itself det:art|el&f-PL=the v|avienta-2S&SUB&PRES=blow_about .",%svd:,avientar,na,na,na,na,na,na,na,na,na,imperative,
1185,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1938,v|avienta-2s&sub&pres=blow_about,"no avientes, tampoco se las avientes .%mor: adv|no=no v|avienta-2S&SUB&PRES=blow_about cm|cm adv|tampoco=neither pro:refl|se=itself det:art|el&f-PL=the v|avienta-2S&SUB&PRES=blow_about .",%svd:,avientar,na,na,na,na,na,na,na,na,na,imperative,
1186,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1942,.,+< xxx .,%mor:,0,,,,0,0,0,,,,,
1187,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1943,.,por eso el niño aprende .%mor: prep|por=for pro:dem|eso=that_one det:art|el&m&SG=the co:voc|niño=child v|aprende-3S&PRES=learn .,%mor:,0,,,,0,0,0,,,,,
1188,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1943,.,por eso el niño aprende .%com: Ana is laughing .,%com:,0,,,,0,0,0,,,,,
1189,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1943,v|aprende-3s&pres=learn,por eso el niño aprende .%mor: prep|por=for pro:dem|eso=that_one det:art|el&m&SG=the co:voc|niño=child v|aprende-3S&PRES=learn .,%svd:,aprender,DP-def,,1,3,s,pres,na,na,,,
1190,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1947,?,"verdad, niño ?%mor: co|verdad=right cm|cm co:voc|niño=child ?",%mor:,0,,,,0,0,0,,,,,
1191,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1949,.,Analí .%mor: n:prop|Analí .,%mor:,0,,,,0,0,0,,,,,
1192,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1951,.,&oi .,%mor:,0,,,,0,0,0,,,,,
1193,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1952,.,vas a cortar algo .%mor: v|i-2S&PRES=go aprep|a=to inf|corta-INF=cut pro:dem|algo=something .,%mor:,0,,,,0,0,0,,,,,
1194,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1952,v|i-2s&pres=go,vas a cortar algo .%mor: v|i-2S&PRES=go aprep|a=to inf|corta-INF=cut pro:dem|algo=something .,%svd:,ir,0,,1,2,s,pres,na,na,,,
1195,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1955,?,"agarra bien ese (.) papel, &eh ?%mor: v|agarra-3S&PRES=grab adv|bien=well det:dem|ese=that n|papel&m=paper cm|cm ?",%mor:,0,,,,0,0,0,,,,,
1196,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1955,v|agarra-3s&pres=grab,"agarra bien ese (.) papel, &eh ?%mor: v|agarra-3S&PRES=grab adv|bien=well det:dem|ese=that n|papel&m=paper cm|cm ?",%svd:,agarrar,na,na,na,na,na,na,na,na,na,imperative,
1197,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1958,.,el uno y el seis .%mor: det:art|el&m&SG=the det:num|uno=one coord|y=and det:art|el&m&SG=the det:num|seis=six .,%mor:,0,,,,0,0,0,,,,,
1198,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1961,.,dieciséis .%mor: det:num|dieciséis=sixteen .,%mor:,0,,,,0,0,0,,,,,
1199,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1963,.,dieciséis .%mor: det:num|dieciséis=sixteen .,%mor:,0,,,,0,0,0,,,,,
1200,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1965,.,oyes (.) chamaco latoso .%mor: v|oí-2S&PRES=hear n|chamaco&m=jacket adj|latoso-m=bothersome .,%mor:,0,,,,0,0,0,,,,,
1201,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1965,v|oí-2s&pres=hear,oyes (.) chamaco latoso .%mor: v|oí-2S&PRES=hear n|chamaco&m=jacket adj|latoso-m=bothersome .,%svd:,oír,0,,1,2,s,pres,na,na,,,
1202,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1967,.,+< el uno y un siete .%mor: det:art|el&m&SG=the det:num|uno=one coord|y=and det:art|un&m=one det:num|siete=seven .,%mor:,0,,,,0,0,0,,,,,
1203,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1970,.,"el diecisiete, tú lo tienes .%mor: det:art|el&m&SG=the det:num|diecisiete=seventeen cm|cm pro:sub|tú=you pro:obj|lo&m=him v|tene-2S&PRES=have .",%mor:,0,,,,0,0,0,,,,,
1204,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1970,v|tene-2s&pres=have,"el diecisiete, tú lo tienes .%mor: det:art|el&m&SG=the det:num|diecisiete=seventeen cm|cm pro:sub|tú=you pro:obj|lo&m=him v|tene-2S&PRES=have .",%svd:,tener,1,,1,2,s,pres,na,na,,,
1205,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1973,.,+< diecisiete .%mor: det:num|diecisiete=seventeen .,%mor:,0,,,,0,0,0,,,,,
1206,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1975,.,el uno y un cinco .%mor: det:art|el&m&SG=the det:num|uno=one coord|y=and det:art|un&m=one det:num|cinco=five .,%mor:,0,,,,0,0,0,,,,,
1207,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1978,.,quince .%mor: det:num|quince=fifteen .,%mor:,0,,,,0,0,0,,,,,
1208,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1980,.,quince .%mor: det:num|quince=fifteen .,%mor:,0,,,,0,0,0,,,,,
1209,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1982,.,"tú, tú, tú (.) tú no lo tienes .%mor: pro:sub|tú=you cm|cm pro:sub|tú=you cm|cm pro:sub|tú=you pro:sub|tú=you adv|no=no pro:obj|lo&m=him v|tene-2S&PRES=have .",%mor:,0,,,,0,0,0,,,,,
1210,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1982,v|tene-2s&pres=have,"tú, tú, tú (.) tú no lo tienes .%mor: pro:sub|tú=you cm|cm pro:sub|tú=you cm|cm pro:sub|tú=you pro:sub|tú=you adv|no=no pro:obj|lo&m=him v|tene-2S&PRES=have .",%svd:,tener,1,,1,2,s,pres,na,na,,,
1211,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1985,.,el cuatro y el nueve .%mor: det:art|el&m&SG=the det:num|cuatro=four coord|y=and det:art|el&m&SG=the det:num|nueve=nine .,%mor:,0,,,,0,0,0,,,,,
1212,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,1988,.,cuarenta y nueve .%mor: det:num|cuarenta&m=forty coord|y=and det:num|nueve=nine .,%mor:,0,,,,0,0,0,,,,,
1213,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1990,.,cuarenta y nueve .%mor: det:num|cuarenta&m=forty coord|y=and det:num|nueve=nine .,%mor:,0,,,,0,0,0,,,,,
1214,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,1990,.,cuarenta y nueve .%com: mother talks to the baby .,%com:,0,,,,0,0,0,,,,,
1215,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1993,.,"+< límpiala mesa, este, limpia la mesa .%mor: imp|limpia-2S&IMP~pro:clit|OBJ&f=clean n|mesa&f=table cm|cm det:dem|este=this cm|cm v|limpia-3S&PRES=clean det:art|el&f&SG=the n|mesa&f=table .",%mor:,0,,,,0,0,0,,,,,
1216,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1993,v|limpia-3s&pres=clean,"+< límpiala mesa, este, limpia la mesa .%mor: imp|limpia-2S&IMP~pro:clit|OBJ&f=clean n|mesa&f=table cm|cm det:dem|este=this cm|cm v|limpia-3S&PRES=clean det:art|el&f&SG=the n|mesa&f=table .",%svd:,limpiar,na,na,na,na,na,na,na,na,na,tag error,
1217,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1997,.,"limpia la mesita, la mesita está ahí .%mor: v|limpia-3S&PRES=clean det:art|el&f&SG=the n|mesa&f-DIM=table cm|cm det:art|el&f&SG=the n|mesa&f-DIM=table cop|esta-3S&PRES=be adv|ahí=there .",%mor:,0,,,,0,0,0,,,,,
1218,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1997,v|limpia-3s&pres=clean,"limpia la mesita, la mesita está ahí .%mor: v|limpia-3S&PRES=clean det:art|el&f&SG=the n|mesa&f-DIM=table cm|cm det:art|el&f&SG=the n|mesa&f-DIM=table cop|esta-3S&PRES=be adv|ahí=there .",%svd:,limpiar,na,na,na,na,na,na,na,na,na,tag error,
1219,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,1997,cop|esta-3s&pres=be,"limpia la mesita, la mesita está ahí .%mor: v|limpia-3S&PRES=clean det:art|el&f&SG=the n|mesa&f-DIM=table cm|cm det:art|el&f&SG=the n|mesa&f-DIM=table cop|esta-3S&PRES=be adv|ahí=there .",%svd:,estar,DP-def,,0,3,s,pres,na,na,,,
1220,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2002,.,+< el cuatro y un tres .%mor: det:art|el&m&SG=the det:num|cuatro=four coord|y=and det:art|un&m=one det:num|tres=three .,%mor:,0,,,,0,0,0,,,,,
1221,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2005,.,cuarenta y tres .%mor: det:num|cuarenta&m=forty coord|y=and det:num|tres=three .,%mor:,0,,,,0,0,0,,,,,
1222,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2007,.,cuarenta y tres .%mor: det:num|cuarenta&m=forty coord|y=and det:num|tres=three .,%mor:,0,,,,0,0,0,,,,,
1223,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2009,.,cuatro y un dos .%mor: det:num|cuatro=four coord|y=and det:art|un&m=one det:num|dos=two .,%mor:,0,,,,0,0,0,,,,,
1224,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2011,.,cuarenta y dos .%mor: det:num|cuarenta&m=forty coord|y=and det:num|dos=two .,%mor:,0,,,,0,0,0,,,,,
1225,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2013,?,"ése sí lo tienes, no ?%mor: pro:dem|ése=that_one co|sí=yes pro:obj|lo&m=him v|tene-2S&PRES=have cm|cm co|no=no ?",%mor:,0,,,,0,0,0,,,,,
1226,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2013,v|tene-2s&pres=have,"ése sí lo tienes, no ?%mor: pro:dem|ése=that_one co|sí=yes pro:obj|lo&m=him v|tene-2S&PRES=have cm|cm co|no=no ?",%svd:,tener,0,,1,2,s,pres,na,na,,,
1227,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2016,.,+< cuarenta y dos .%mor: det:num|cuarenta&m=forty coord|y=and det:num|dos=two .,%mor:,0,,,,0,0,0,,,,,
1228,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2018,.,"&ah no tampoco lo tienes, yo sí lo tengo .%mor: adv|no=no adv|tampoco=neither pro:obj|lo&m=him v|tene-2S&PRES=have cm|cm pro:sub|yo=I co|sí=yes pro:obj|lo&m=him v|tene-1S&PRES=have .",%mor:,0,,,,0,0,0,,,,,
1229,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2018,v|tene-2s&pres=have,"&ah no tampoco lo tienes, yo sí lo tengo .%mor: adv|no=no adv|tampoco=neither pro:obj|lo&m=him v|tene-2S&PRES=have cm|cm pro:sub|yo=I co|sí=yes pro:obj|lo&m=him v|tene-1S&PRES=have .",%svd:,tener,0,,1,2,s,pres,na,na,,,
1230,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2018,v|tene-1s&pres=have,"&ah no tampoco lo tienes, yo sí lo tengo .%mor: adv|no=no adv|tampoco=neither pro:obj|lo&m=him v|tene-2S&PRES=have cm|cm pro:sub|yo=I co|sí=yes pro:obj|lo&m=him v|tene-1S&PRES=have .",%svd:,tener,1,,1,1,s,pres,switch,switch,,,
1231,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2021,?,antes lo tenía ?%mor: adv|antes=before pro:obj|lo&m=him v|tene-13S&PAS=have ?,%mor:,0,,,,0,0,0,,,,,
1232,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2021,v|tene-13s&pas=have,antes lo tenía ?%mor: adv|antes=before pro:obj|lo&m=him v|tene-13S&PAS=have ?,%svd:,tener,0,,1,1,s,pas,na,na,,,
1233,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2023,.,antes sí lo tenías .%mor: adv|antes=before co|sí=yes pro:obj|lo&m=him v|tene-2S&PAS=have .,%mor:,0,,,,0,0,0,,,,,
1234,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2023,v|tene-2s&pas=have,antes sí lo tenías .%mor: adv|antes=before co|sí=yes pro:obj|lo&m=him v|tene-2S&PAS=have .,%svd:,tener,0,,1,2,s,pas,na,na,,,
1235,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2025,.,el tres y un uno .%mor: det:art|el&m&SG=the det:num|tres=three coord|y=and det:art|un&m=one pro:indef|uno=one .,%mor:,0,,,,0,0,0,,,,,
1236,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2028,.,treinta y uno .%mor: det:num|treinta=thirty coord|y=and pro:indef|uno=one .,%mor:,0,,,,0,0,0,,,,,
1237,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2030,.,treinta y uno .%mor: det:num|treinta=thirty coord|y=and pro:indef|uno=one .,%mor:,0,,,,0,0,0,,,,,
1238,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2032,.,un uno y un tres .%mor: det:art|un&m=one pro:indef|uno=one coord|y=and det:art|un&m=one det:num|tres=three .,%mor:,0,,,,0,0,0,,,,,
1239,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2035,.,trece .%mor: det:num|trece=thirteen .,%mor:,0,,,,0,0,0,,,,,
1240,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2037,.,trece .%mor: det:num|trece=thirteen .,%mor:,0,,,,0,0,0,,,,,
1241,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2039,?,tú lo tenías ?%mor: pro:sub|tú=you pro:obj|lo&m=him v|tene-2S&PAS=have ?,%mor:,0,,,,0,0,0,,,,,
1242,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2039,v|tene-2s&pas=have,tú lo tenías ?%mor: pro:sub|tú=you pro:obj|lo&m=him v|tene-2S&PAS=have ?,%svd:,tener,1,,1,2,s,pas,na,na,,,
1243,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2041,.,ya no lo tienes .%mor: adv|ya=already adv|no=no pro:obj|lo&m=him v|tene-2S&PRES=have .,%mor:,0,,,,0,0,0,,,,,
1244,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2041,v|tene-2s&pres=have,ya no lo tienes .%mor: adv|ya=already adv|no=no pro:obj|lo&m=him v|tene-2S&PRES=have .,%svd:,tener,0,,1,2,s,pres,na,same,,,
1245,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2043,.,no .%mor: adv|no=no .,%mor:,0,,,,0,0,0,,,,,
1246,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2045,?,"dos, ya pasó el dos ?%mor: det:num|dos=two cm|cm adv|ya=already v|pasa-3S&PRET=pass det:art|el&m&SG=the det:num|dos=two ?",%mor:,0,,,,0,0,0,,,,,
1247,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2045,v|pasa-3s&pret=pass,"dos, ya pasó el dos ?%mor: det:num|dos=two cm|cm adv|ya=already v|pasa-3S&PRET=pass det:art|el&m&SG=the det:num|dos=two ?",%svd:,pasar,DP-def,,0,3,s,pret,na,na,,,
1248,ACC-2008-07-26-MI-01-tagged.CHA,.,.,CHI,.,.,.,.,Target_Child,.,.,2048,?,sí ?%mor: co|sí=yes ?,%mor:,0,,,,0,0,0,,,,,
1249,ACC-2008-07-26-MI-01-tagged.CHA,spa,CHILEMEX,FAT,.,.,.,.,Father,.,.,2050,.,yo creo que ya .%mor: pro:sub|yo=I v|cree-1S&PRES=believe pro:rel|que=that adv|ya=already .,%mor:,0,,,,0,0,0,,,,,
