original_order,file,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,pre/post,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes,
2055,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3035,.,ahí está .%mor: adv|ahí=there cop|esta-3S&PRES=be .,%mor:,0,,,,0,0,0,,,,,
2056,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3035,.,ahí está .%com: child laughs .,%com:,0,,,,0,0,0,,,,,
2057,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3035,cop|esta-3s&pres=be,ahí está .%mor: adv|ahí=there cop|esta-3S&PRES=be .,%svd:,estar,0,,0,3,s,pres,,,,,
2058,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,5;2;1,.,Target_Child,.,.,3038,!,"&a wow@s:eng, éste también !%mor: L2|wow cm|cm pro:dem|éste=this_one adv|también=also !",%mor:,0,,,,0,0,0,,,,,
2059,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3040,.,a_ver .%mor: co|a_ver=lets_see .,%mor:,0,,,,0,0,0,,,,,
2060,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3042,.,no pues es que a ti no se te puede peinar .%mor: co|no=no co|pues=well cop|se-3S&PRES=be pro:rel|que=that aprep|a=to pro:prep|ti=you adv|no=no pro:refl|se=itself pro:obj|te=you v|pode-3S&PRES=can inf|peina-INF=comb .,%mor:,0,,,,0,0,0,,,,,
2061,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3042,cop|se-3s&pres=be,no pues es que a ti no se te puede peinar .%mor: co|no=no co|pues=well cop|se-3S&PRES=be pro:rel|que=that aprep|a=to pro:prep|ti=you adv|no=no pro:refl|se=itself pro:obj|te=you v|pode-3S&PRES=can inf|peina-INF=comb .,%svd:,ser,na,,na,na,na,na,na,na,na,exclude,
2062,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3042,v|pode-3s&pres=can,no pues es que a ti no se te puede peinar .%mor: co|no=no co|pues=well cop|se-3S&PRES=be pro:rel|que=that aprep|a=to pro:prep|ti=you adv|no=no pro:refl|se=itself pro:obj|te=you v|pode-3S&PRES=can inf|peina-INF=comb .,%svd:,poder,na,,na,na,na,na,na,na,na,exclude,
2063,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,5;2;1,.,Target_Child,.,.,3046,.,"ni modo, ya no me vas hacer nada .%mor: coord|ni=nor n|modo&m=mode cm|cm adv|ya=already adv|no=no pro:obj|me=me v|i-2S&PRES=go inf|hace-INF=do pro:indef|nada=nothing .",%mor:,0,,,,0,0,0,,,,,
2064,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,5;2;1,.,Target_Child,.,.,3046,v|i-2s&pres=go,"ni modo, ya no me vas hacer nada .%mor: coord|ni=nor n|modo&m=mode cm|cm adv|ya=already adv|no=no pro:obj|me=me v|i-2S&PRES=go inf|hace-INF=do pro:indef|nada=nothing .",%svd:,ir,0,,1,2,s,pres,,,,,
2065,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,5;2;1,.,Target_Child,.,.,3050,.,"ya te voy a peinar guapa, te voy a peinar .%mor: adv|ya=already pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|peina-INF=comb adj|guapo-f=handsome cm|cm pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|peina-INF=comb .",%mor:,0,,,,0,0,0,,,,,
2066,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,5;2;1,.,Target_Child,.,.,3050,v|i-1s&pres=go,"ya te voy a peinar guapa, te voy a peinar .%mor: adv|ya=already pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|peina-INF=comb adj|guapo-f=handsome cm|cm pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|peina-INF=comb .",%svd:,ir,0,,1,1,s,pres,,switch,,,
2067,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,5;2;1,.,Target_Child,.,.,3050,v|i-1s&pres=go,"ya te voy a peinar guapa, te voy a peinar .%mor: adv|ya=already pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|peina-INF=comb adj|guapo-f=handsome cm|cm pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|peina-INF=comb .",%svd:,ir,0,,1,1,s,pres,same,same,,,
2068,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3054,.,"+< no, ya no .%mor: co|no=no cm|cm adv|ya=already adv|no=no .",%mor:,0,,,,0,0,0,,,,,
2069,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3054,.,"+< no, ya no .%com: mother laughs .",%com:,0,,,,0,0,0,,,,,
2070,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,5;2;1,.,Target_Child,.,.,3057,.,"mira, te voy a peinar .%mor: co|mira=look cm|cm pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|peina-INF=comb .",%mor:,0,,,,0,0,0,,,,,
2071,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,5;2;1,.,Target_Child,.,.,3057,v|i-1s&pres=go,"mira, te voy a peinar .%mor: co|mira=look cm|cm pro:obj|te=you v|i-1S&PRES=go aprep|a=to inf|peina-INF=comb .",%svd:,ir,0,,1,1,s,pres,,,,,
2072,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3060,.,"+< ya conozco otros guapos, ya conozco otros guapos .%mor: adv|ya=already v|conoce-1S&PRES=know det:indef|otro-m-PL=other adj|guapo-m-PL=handsome cm|cm adv|ya=already v|conoce-1S&PRES=know det:indef|otro-m-PL=other adj|guapo-m-PL=handsome .",%mor:,0,,,,0,0,0,,,,,
2073,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3060,v|conoce-1s&pres=know,"+< ya conozco otros guapos, ya conozco otros guapos .%mor: adv|ya=already v|conoce-1S&PRES=know det:indef|otro-m-PL=other adj|guapo-m-PL=handsome cm|cm adv|ya=already v|conoce-1S&PRES=know det:indef|otro-m-PL=other adj|guapo-m-PL=handsome .",%svd:,conocer,0,,1,1,s,pres,,,,,
2074,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3060,v|conoce-1s&pres=know,"+< ya conozco otros guapos, ya conozco otros guapos .%mor: adv|ya=already v|conoce-1S&PRES=know det:indef|otro-m-PL=other adj|guapo-m-PL=handsome cm|cm adv|ya=already v|conoce-1S&PRES=know det:indef|otro-m-PL=other adj|guapo-m-PL=handsome .",%svd:,conocer,na,,na,na,na,na,na,na,na,repetition,
2075,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,5;2;1,.,Target_Child,.,.,3064,.,entonces ya no te conozco .%mor: adv|entonces=then adv|ya=already adv|no=no pro:obj|te=you v|conoce-1S&PRES=know .,%mor:,0,,,,0,0,0,,,,,
2076,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,5;2;1,.,Target_Child,.,.,3064,v|conoce-1s&pres=know,entonces ya no te conozco .%mor: adv|entonces=then adv|ya=already adv|no=no pro:obj|te=you v|conoce-1S&PRES=know .,%svd:,conocer,0,,1,1,s,pres,,,,,
2077,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3067,?,&a ya no me conoces ?%mor: adv|ya=already adv|no=no pro:obj|me=me v|conoce-2S&PRES=know ?,%mor:,0,,,,0,0,0,,,,,
2078,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3067,v|conoce-2s&pres=know,&a ya no me conoces ?%mor: adv|ya=already adv|no=no pro:obj|me=me v|conoce-2S&PRES=know ?,%svd:,conocer,0,,1,2,s,pres,,,,,
2079,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3069,.,&a pues ya no me conoces entonces .%mor: co|pues=well adv|ya=already adv|no=no pro:obj|me=me v|conoce-2S&PRES=know adv|entonces=then .,%mor:,0,,,,0,0,0,,,,,
2080,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3069,.,&a pues ya no me conoces entonces .%com: mother laughs .,%com:,0,,,,0,0,0,,,,,
2081,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3069,v|conoce-2s&pres=know,&a pues ya no me conoces entonces .%mor: co|pues=well adv|ya=already adv|no=no pro:obj|me=me v|conoce-2S&PRES=know adv|entonces=then .,%svd:,conocer,0,,1,2,s,pres,,same,,,
2082,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3073,?,por qué pones tu cara de tristeza ?%mor: prep|por=for pro:int|qué=what v|pone-2S&PRES=put det:poss|tu=your n|cara&f=face prep|de=of n|tristeza&f=sadness ?,%mor:,0,,,,0,0,0,,,,,
2083,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3073,v|pone-2s&pres=put,por qué pones tu cara de tristeza ?%mor: prep|por=for pro:int|qué=what v|pone-2S&PRES=put det:poss|tu=your n|cara&f=face prep|de=of n|tristeza&f=sadness ?,%svd:,poner,0,,1,2,s,pres,,same,,,
2084,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3076,.,"a_ver, a_ver, tranquilo, tranquilo .%mor: co|a_ver=lets_see cm|cm co|a_ver=lets_see cm|cm adj|tranquilo-m=calm cm|cm adj|tranquilo-m=calm .",%mor:,0,,,,0,0,0,,,,,
2085,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3079,?,por qué te enojaste ?%mor: prep|por=for pro:int|qué=what pro:obj|te=you v|enoja-2S&PRET=annoy ?,%mor:,0,,,,0,0,0,,,,,
2086,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3079,v|enoja-2s&pret=annoy,por qué te enojaste ?%mor: prep|por=for pro:int|qué=what pro:obj|te=you v|enoja-2S&PRET=annoy ?,%svd:,enojar,0,,1,2,s,pret,,same,,,
2087,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3082,?,"cuál, a_ver a ver Omar, Omar, tú no eres así, Omar tú no eres así, por qué te estás comportando así ?%mor: pro:int|cuál=which cm|cm co|a_ver=lets_see aprep|a=to inf|ve-INF=see n:prop|Omar cm|cm n:prop|Omar cm|cm pro:sub|tú=you adv|no=no cop|se-2S&PRES=be adv|así=thus cm|cm n:prop|Omar pro:sub|tú=you adv|no=no cop|se-2S&PRES=be adv|así=thus cm|cm prep|por=for pro:int|qué=what pro:obj|te=you aux|esta-2S&PRES=be part|comporta-PROG=behave adv|así=thus ?",%mor:,0,,,,0,0,0,,,,,
2088,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3082,cop|se-2s&pres=be,"cuál, a_ver a ver Omar, Omar, tú no eres así, Omar tú no eres así, por qué te estás comportando así ?%mor: pro:int|cuál=which cm|cm co|a_ver=lets_see aprep|a=to inf|ve-INF=see n:prop|Omar cm|cm n:prop|Omar cm|cm pro:sub|tú=you adv|no=no cop|se-2S&PRES=be adv|así=thus cm|cm n:prop|Omar pro:sub|tú=you adv|no=no cop|se-2S&PRES=be adv|así=thus cm|cm prep|por=for pro:int|qué=what pro:obj|te=you aux|esta-2S&PRES=be part|comporta-PROG=behave adv|así=thus ?",%svd:,ser,1,0,1,2,s,pres,,same,0,,
2089,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3082,cop|se-2s&pres=be,"cuál, a_ver a ver Omar, Omar, tú no eres así, Omar tú no eres así, por qué te estás comportando así ?%mor: pro:int|cuál=which cm|cm co|a_ver=lets_see aprep|a=to inf|ve-INF=see n:prop|Omar cm|cm n:prop|Omar cm|cm pro:sub|tú=you adv|no=no cop|se-2S&PRES=be adv|así=thus cm|cm n:prop|Omar pro:sub|tú=you adv|no=no cop|se-2S&PRES=be adv|así=thus cm|cm prep|por=for pro:int|qué=what pro:obj|te=you aux|esta-2S&PRES=be part|comporta-PROG=behave adv|así=thus ?",%svd:,ser,na,,na,na,na,na,na,na,na,repetition,
2090,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3082,aux|esta-2s&pres=be,"cuál, a_ver a ver Omar, Omar, tú no eres así, Omar tú no eres así, por qué te estás comportando así ?%mor: pro:int|cuál=which cm|cm co|a_ver=lets_see aprep|a=to inf|ve-INF=see n:prop|Omar cm|cm n:prop|Omar cm|cm pro:sub|tú=you adv|no=no cop|se-2S&PRES=be adv|así=thus cm|cm n:prop|Omar pro:sub|tú=you adv|no=no cop|se-2S&PRES=be adv|así=thus cm|cm prep|por=for pro:int|qué=what pro:obj|te=you aux|esta-2S&PRES=be part|comporta-PROG=behave adv|así=thus ?",%svd:,estar,0,,1,2,s,pres,same,same,0,,
2091,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3090,?,"a_ver, qué pasó ?%mor: co|a_ver=lets_see cm|cm pro:int|qué=what v|pasa-3S&PRET=pass ?",%mor:,0,,,,0,0,0,,,,,
2092,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3090,v|pasa-3s&pret=pass,"a_ver, qué pasó ?%mor: co|a_ver=lets_see cm|cm pro:int|qué=what v|pasa-3S&PRET=pass ?",%svd:,pasar,wh,,0,3,s,pret,,,,,
2093,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3092,.,"a_ver, dime .%mor: co|a_ver=lets_see cm|cm imp|deci-2S&IMP~pro:clit|1S .",%mor:,0,,,,0,0,0,,,,,
2094,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3094,?,qué pasó ?%mor: pro:int|qué=what v|pasa-3S&PRET=pass ?,%mor:,0,,,,0,0,0,,,,,
2095,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3094,v|pasa-3s&pret=pass,qué pasó ?%mor: pro:int|qué=what v|pasa-3S&PRET=pass ?,%svd:,pasar,wh,,0,3,s,pret,,,,,
2096,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3096,?,"por qué, por qué esa actitud ?%mor: prep|por=for pro:int|qué=what cm|cm prep|por=for pro:int|qué=what det:dem|ese-f=that n|actitud&f=attitude ?",%mor:,0,,,,0,0,0,,,,,
2097,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3099,.,"por qué, a_ver .%mor: prep|por=for pro:int|qué=what cm|cm co|a_ver=lets_see .",%mor:,0,,,,0,0,0,,,,,
2098,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3101,.,"Omar, por_favor .%mor: n:prop|Omar cm|cm co|por_favor=please .",%mor:,0,,,,0,0,0,,,,,
2099,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3103,!,"no Omarcito, me estás jalando la blusa !%mor: co|no=no n:prop|Omarcito cm|cm pro:obj|me=me aux|esta-2S&PRES=be part|jala-PROG=pull det:art|el&f&SG=the n|blusa&f=blouse !",%mor:,0,,,,0,0,0,,,,,
2100,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3103,aux|esta-2s&pres=be,"no Omarcito, me estás jalando la blusa !%mor: co|no=no n:prop|Omarcito cm|cm pro:obj|me=me aux|esta-2S&PRES=be part|jala-PROG=pull det:art|el&f&SG=the n|blusa&f=blouse !",%svd:,estar,0,,1,2,s,pres,,same,,,
2101,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3106,?,"ya quieres que nos vayamos, (..) ya nos vamos ?%mor: adv|ya=already v|quere-2S&PRES=want pro:rel|que=that pro:obj|nos=us v|i-1P&SUB&PRES=go cm|cm adv|ya=already pro:obj|nos=us v|i-1P&PRES=go ?",%mor:,0,,,,0,0,0,,,,,
2102,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3106,v|quere-2s&pres=want,"ya quieres que nos vayamos, (..) ya nos vamos ?%mor: adv|ya=already v|quere-2S&PRES=want pro:rel|que=that pro:obj|nos=us v|i-1P&SUB&PRES=go cm|cm adv|ya=already pro:obj|nos=us v|i-1P&PRES=go ?",%svd:,querer,0,,1,2,s,pres,,same,0,,
2103,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3106,v|i-1p&sub&pres=go,"ya quieres que nos vayamos, (..) ya nos vamos ?%mor: adv|ya=already v|quere-2S&PRES=want pro:rel|que=that pro:obj|nos=us v|i-1P&SUB&PRES=go cm|cm adv|ya=already pro:obj|nos=us v|i-1P&PRES=go ?",%svd:,ir,0,,1,1,p,sub&pres,switch,switch,1,,
2104,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3106,v|i-1p&pres=go,"ya quieres que nos vayamos, (..) ya nos vamos ?%mor: adv|ya=already v|quere-2S&PRES=want pro:rel|que=that pro:obj|nos=us v|i-1P&SUB&PRES=go cm|cm adv|ya=already pro:obj|nos=us v|i-1P&PRES=go ?",%svd:,ir,0,,1,1,p,pres,same,same,1,,
2105,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3110,?,"ya quieres que nos vayamos, (.) o no ?%mor: adv|ya=already v|quere-2S&PRES=want pro:rel|que=that pro:obj|nos=us v|i-1P&SUB&PRES=go cm|cm coord|o=or adv|no=no ?",%mor:,0,,,,0,0,0,,,,,
2106,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3110,v|quere-2s&pres=want,"ya quieres que nos vayamos, (.) o no ?%mor: adv|ya=already v|quere-2S&PRES=want pro:rel|que=that pro:obj|nos=us v|i-1P&SUB&PRES=go cm|cm coord|o=or adv|no=no ?",%svd:,querer,0,,1,2,s,pres,,switch,0,,
2107,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3110,v|i-1p&sub&pres=go,"ya quieres que nos vayamos, (.) o no ?%mor: adv|ya=already v|quere-2S&PRES=want pro:rel|que=that pro:obj|nos=us v|i-1P&SUB&PRES=go cm|cm coord|o=or adv|no=no ?",%svd:,ir,0,,1,1,p,sub&pres,switch,switch,1,,
2108,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3113,?,todavía no ?%mor: adv|todavía=still adv|no=no ?,%mor:,0,,,,0,0,0,,,,,
2109,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3115,.,"ten agüita para que se te baje el coraje, (.) para que te, se te pase el coraje .%mor: imp|tene-2S&IMP=have n|agua&f-DIM=water prep|para=for pro:rel|que=that pro:refl|se=itself pro:obj|te=you v|baja-13S&SUB&PRES=come_down det:art|el&m&SG=the n|coraje&m=courage cm|cm prep|para=for pro:rel|que=that pro:obj|te=you cm|cm pro:refl|se=itself pro:obj|te=you v|pasa-13S&SUB&PRES=pass det:art|el&m&SG=the n|coraje&m=courage .",%mor:,0,,,,0,0,0,,,,,
2110,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3115,v|baja-13s&sub&pres=come_down,"ten agüita para que se te baje el coraje, (.) para que te, se te pase el coraje .%mor: imp|tene-2S&IMP=have n|agua&f-DIM=water prep|para=for pro:rel|que=that pro:refl|se=itself pro:obj|te=you v|baja-13S&SUB&PRES=come_down det:art|el&m&SG=the n|coraje&m=courage cm|cm prep|para=for pro:rel|que=that pro:obj|te=you cm|cm pro:refl|se=itself pro:obj|te=you v|pasa-13S&SUB&PRES=pass det:art|el&m&SG=the n|coraje&m=courage .",%svd:,bajar,DP-def,,0,1,s,sub&pres,,,,,
2111,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3115,v|pasa-13s&sub&pres=pass,"ten agüita para que se te baje el coraje, (.) para que te, se te pase el coraje .%mor: imp|tene-2S&IMP=have n|agua&f-DIM=water prep|para=for pro:rel|que=that pro:refl|se=itself pro:obj|te=you v|baja-13S&SUB&PRES=come_down det:art|el&m&SG=the n|coraje&m=courage cm|cm prep|para=for pro:rel|que=that pro:obj|te=you cm|cm pro:refl|se=itself pro:obj|te=you v|pasa-13S&SUB&PRES=pass det:art|el&m&SG=the n|coraje&m=courage .",%svd:,pasar,DP-def,,0,1,s,sub&pres,,,,,
2112,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3123,.,"ándale, (.) toma tantita .%mor: imp|anda-2S&IMP~pro:clit|3S cm|cm v|toma-3S&PRES=take adj|tanto-DIM=so_much .",%mor:,0,,,,0,0,0,,,,,
2113,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3123,v|toma-3s&pres=take,"ándale, (.) toma tantita .%mor: imp|anda-2S&IMP~pro:clit|3S cm|cm v|toma-3S&PRES=take adj|tanto-DIM=so_much .",%svd:,tomar,na,,na,na,na,na,na,na,na,imp,
2114,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3126,.,no quiere .%mor: adv|no=no v|quere-3S&PRES=want .,%mor:,0,,,,0,0,0,,,,,
2115,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3126,v|quere-3s&pres=want,no quiere .%mor: adv|no=no v|quere-3S&PRES=want .,%svd:,querer,0,,1,3,s,pres,,switch,,,
2116,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,CHI,.,.,5;2;1,.,Target_Child,.,.,3128,.,&m .,%mor:,0,,,,0,0,0,,,,,
2117,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3129,?,ya ?%mor: adv|ya=already ?,%mor:,0,,,,0,0,0,,,,,
2118,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3131,?,"bueno pues, &tonz [: entonces] les digo que ya nos vamos ?%mor: co|bueno=good co|pues=well cm|cm co|entonces pro:ind|le-PL=them v|deci-1S&PRES=say pro:rel|que=that adv|ya=already pro:obj|nos=us v|i-1P&PRES=go ?",%mor:,0,,,,0,0,0,,,,,
2119,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3131,v|deci-1s&pres=say,"bueno pues, &tonz [: entonces] les digo que ya nos vamos ?%mor: co|bueno=good co|pues=well cm|cm co|entonces pro:ind|le-PL=them v|deci-1S&PRES=say pro:rel|que=that adv|ya=already pro:obj|nos=us v|i-1P&PRES=go ?",%svd:,decir,0,,1,1,s,pres,,,0,,
2120,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3131,v|i-1p&pres=go,"bueno pues, &tonz [: entonces] les digo que ya nos vamos ?%mor: co|bueno=good co|pues=well cm|cm co|entonces pro:ind|le-PL=them v|deci-1S&PRES=say pro:rel|que=that adv|ya=already pro:obj|nos=us v|i-1P&PRES=go ?",%svd:,ir,0,,1,1,p,pres,switch,switch,1,,
2121,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3135,?,sí ?%mor: co|sí=yes ?,%mor:,0,,,,0,0,0,,,,,
2122,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3137,?,les digo es que ya se enojó el niño ?%mor: pro:ind|le-PL=them v|deci-1S&PRES=say cop|se-3S&PRES=be prep|que=than adv|ya=already pro:refl|se=itself v|enoja-3S&PRET=annoy det:art|el&m&SG=the n|niño-m=child ?,%mor:,0,,,,0,0,0,,,,,
2123,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3137,v|deci-1s&pres=say,les digo es que ya se enojó el niño ?%mor: pro:ind|le-PL=them v|deci-1S&PRES=say cop|se-3S&PRES=be prep|que=than adv|ya=already pro:refl|se=itself v|enoja-3S&PRET=annoy det:art|el&m&SG=the n|niño-m=child ?,%svd:,decir,0,,1,1,s,pres,,switch,0,,
2124,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3137,cop|se-3s&pres=be,les digo es que ya se enojó el niño ?%mor: pro:ind|le-PL=them v|deci-1S&PRES=say cop|se-3S&PRES=be prep|que=than adv|ya=already pro:refl|se=itself v|enoja-3S&PRET=annoy det:art|el&m&SG=the n|niño-m=child ?,%svd:,ser,na,,na,na,na,na,na,na,na,exclude,
2125,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3137,v|enoja-3s&pret=annoy,les digo es que ya se enojó el niño ?%mor: pro:ind|le-PL=them v|deci-1S&PRES=say cop|se-3S&PRES=be prep|que=than adv|ya=already pro:refl|se=itself v|enoja-3S&PRET=annoy det:art|el&m&SG=the n|niño-m=child ?,%svd:,enojar,DP-def,1,1,3,s,pret,switch,switch,,,
2126,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3141,?,sí (..) o no ?%mor: co|sí=yes coord|o=or adv|no=no ?,%mor:,0,,,,0,0,0,,,,,
2127,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3143,.,Omar .%mor: n:prop|Omar .,%mor:,0,,,,0,0,0,,,,,
2128,OMJ-2008-07-21-MI-01-tagged.cha,spa,CHILEMEX,MOT,.,.,.,.,Mother,.,.,3145,?,ya ?%mor: adv|ya=already ?,%mor:,0,,,,0,0,0,,,,,
